cell,species,Landuse
7394270,Mercurialis perennis,OpenDryRich
7394271,Mercurialis perennis,OpenDryRich
7394272,Mercurialis perennis,OpenDryRich
7394273,Mercurialis perennis,OpenDryRich
7394274,Mercurialis perennis,OpenDryRich
7394275,Mercurialis perennis,OpenDryRich
7396963,Mercurialis perennis,OpenDryRich
7396964,Mercurialis perennis,OpenDryRich
7396965,Mercurialis perennis,OpenDryRich
7396966,Mercurialis perennis,OpenDryRich
7396967,Mercurialis perennis,OpenDryRich
7396968,Mercurialis perennis,OpenDryRich
7396969,Mercurialis perennis,OpenDryRich
7396970,Mercurialis perennis,OpenDryRich
7396971,Mercurialis perennis,OpenDryRich
7396972,Mercurialis perennis,OpenDryRich
7396973,Mercurialis perennis,OpenDryRich
7396974,Mercurialis perennis,OpenDryRich
7396975,Mercurialis perennis,OpenDryRich
7396976,Mercurialis perennis,OpenDryRich
7396977,Mercurialis perennis,OpenDryRich
7396978,Mercurialis perennis,OpenDryRich
7396979,Mercurialis perennis,OpenDryRich
7396980,Mercurialis perennis,OpenDryRich
7396981,Mercurialis perennis,OpenDryRich
7396982,Mercurialis perennis,OpenDryRich
7396983,Mercurialis perennis,OpenDryRich
7399659,Mercurialis perennis,OpenDryRich
7399660,Mercurialis perennis,OpenDryRich
7399661,Mercurialis perennis,OpenDryRich
7399662,Mercurialis perennis,OpenDryRich
7399663,Mercurialis perennis,OpenDryRich
7399664,Mercurialis perennis,OpenDryRich
7399665,Mercurialis perennis,OpenDryRich
7399666,Mercurialis perennis,OpenDryRich
7399667,Mercurialis perennis,OpenDryRich
7399668,Mercurialis perennis,OpenDryRich
7399669,Mercurialis perennis,OpenDryRich
7399670,Mercurialis perennis,OpenDryRich
7399671,Mercurialis perennis,OpenDryRich
7399672,Mercurialis perennis,OpenDryRich
7399673,Mercurialis perennis,OpenDryRich
7399674,Mercurialis perennis,OpenDryRich
7399675,Mercurialis perennis,OpenDryRich
7399676,Mercurialis perennis,OpenDryRich
7399677,Mercurialis perennis,OpenDryRich
7399678,Mercurialis perennis,OpenDryRich
7399679,Mercurialis perennis,OpenDryRich
7399680,Mercurialis perennis,OpenDryRich
7399681,Mercurialis perennis,OpenDryRich
7399682,Mercurialis perennis,OpenDryRich
7399683,Mercurialis perennis,OpenDryRich
7399684,Mercurialis perennis,OpenDryRich
7399685,Mercurialis perennis,OpenDryRich
7399686,Mercurialis perennis,OpenDryRich
7399687,Mercurialis perennis,OpenDryRich
7402356,Mercurialis perennis,OpenDryRich
7402357,Mercurialis perennis,OpenDryRich
7402358,Mercurialis perennis,OpenDryRich
7402359,Mercurialis perennis,OpenDryRich
7402360,Mercurialis perennis,OpenDryRich
7402361,Mercurialis perennis,OpenDryRich
7402362,Mercurialis perennis,OpenDryRich
7402363,Mercurialis perennis,OpenDryRich
7402364,Mercurialis perennis,OpenDryRich
7402365,Mercurialis perennis,OpenDryRich
7402366,Mercurialis perennis,OpenDryRich
7402367,Mercurialis perennis,OpenDryRich
7402368,Mercurialis perennis,OpenDryRich
7402369,Mercurialis perennis,OpenDryRich
7402370,Mercurialis perennis,OpenDryRich
7402371,Mercurialis perennis,OpenDryRich
7402372,Mercurialis perennis,OpenDryRich
7402373,Mercurialis perennis,OpenDryRich
7402374,Mercurialis perennis,OpenDryRich
7402375,Mercurialis perennis,OpenDryRich
7402376,Mercurialis perennis,OpenDryRich
7402377,Mercurialis perennis,OpenDryRich
7402378,Mercurialis perennis,OpenDryRich
7402379,Mercurialis perennis,OpenDryRich
7402380,Mercurialis perennis,OpenDryRich
7402381,Mercurialis perennis,OpenDryRich
7402382,Mercurialis perennis,OpenDryRich
7402383,Mercurialis perennis,OpenDryRich
7402384,Mercurialis perennis,OpenDryRich
7402385,Mercurialis perennis,OpenDryRich
7402386,Mercurialis perennis,OpenDryRich
7402387,Mercurialis perennis,OpenDryRich
7402388,Mercurialis perennis,OpenDryRich
7402389,Mercurialis perennis,OpenDryRich
7402390,Mercurialis perennis,OpenDryRich
7405054,Mercurialis perennis,OpenDryRich
7405055,Mercurialis perennis,OpenDryRich
7405056,Mercurialis perennis,OpenDryRich
7405057,Mercurialis perennis,OpenDryRich
7405058,Mercurialis perennis,OpenDryRich
7405059,Mercurialis perennis,OpenDryRich
7405060,Mercurialis perennis,OpenDryRich
7405061,Mercurialis perennis,OpenDryRich
7405062,Mercurialis perennis,OpenDryRich
7405063,Mercurialis perennis,OpenDryRich
7405064,Mercurialis perennis,OpenDryRich
7405065,Mercurialis perennis,OpenDryRich
7405066,Mercurialis perennis,OpenDryRich
7405067,Mercurialis perennis,OpenDryRich
7405068,Mercurialis perennis,OpenDryRich
7405069,Mercurialis perennis,OpenDryRich
7405070,Mercurialis perennis,OpenDryRich
7405071,Mercurialis perennis,OpenDryRich
7405072,Mercurialis perennis,OpenDryRich
7405073,Mercurialis perennis,OpenDryRich
7405074,Mercurialis perennis,OpenDryRich
7405075,Mercurialis perennis,OpenDryRich
7405076,Mercurialis perennis,OpenDryRich
7405077,Mercurialis perennis,OpenDryRich
7405078,Mercurialis perennis,OpenDryRich
7405079,Mercurialis perennis,OpenDryRich
7405080,Mercurialis perennis,OpenDryRich
7405081,Mercurialis perennis,OpenDryRich
7405082,Mercurialis perennis,OpenDryRich
7405083,Mercurialis perennis,OpenDryRich
7405084,Mercurialis perennis,OpenDryRich
7405085,Mercurialis perennis,OpenDryRich
7405086,Mercurialis perennis,OpenDryRich
7405087,Mercurialis perennis,OpenDryRich
7405088,Mercurialis perennis,OpenDryRich
7405089,Mercurialis perennis,OpenDryRich
7405090,Mercurialis perennis,OpenDryRich
7405091,Mercurialis perennis,OpenDryRich
7405092,Mercurialis perennis,OpenDryRich
7407751,Mercurialis perennis,OpenDryRich
7407752,Mercurialis perennis,OpenDryRich
7407753,Mercurialis perennis,OpenDryRich
7407754,Mercurialis perennis,OpenDryRich
7407755,Mercurialis perennis,OpenDryRich
7407756,Mercurialis perennis,OpenDryRich
7407757,Mercurialis perennis,OpenDryRich
7407758,Mercurialis perennis,OpenDryRich
7407759,Mercurialis perennis,OpenDryRich
7407760,Mercurialis perennis,OpenDryRich
7407761,Mercurialis perennis,OpenDryRich
7407762,Mercurialis perennis,OpenDryRich
7407763,Mercurialis perennis,OpenDryRich
7407764,Mercurialis perennis,OpenDryRich
7407765,Mercurialis perennis,OpenDryRich
7407766,Mercurialis perennis,OpenDryRich
7407767,Mercurialis perennis,OpenDryRich
7407768,Mercurialis perennis,OpenDryRich
7407769,Mercurialis perennis,OpenDryRich
7407770,Mercurialis perennis,OpenDryRich
7407771,Mercurialis perennis,OpenDryRich
7407772,Mercurialis perennis,OpenDryRich
7407773,Mercurialis perennis,OpenDryRich
7407774,Mercurialis perennis,OpenDryRich
7407775,Mercurialis perennis,OpenDryRich
7407776,Mercurialis perennis,OpenDryRich
7407777,Mercurialis perennis,OpenDryRich
7407778,Mercurialis perennis,OpenDryRich
7407779,Mercurialis perennis,OpenDryRich
7407780,Mercurialis perennis,OpenDryRich
7407781,Mercurialis perennis,OpenDryRich
7407782,Mercurialis perennis,OpenDryRich
7407783,Mercurialis perennis,OpenDryRich
7407784,Mercurialis perennis,OpenDryRich
7407785,Mercurialis perennis,OpenDryRich
7407786,Mercurialis perennis,OpenDryRich
7407787,Mercurialis perennis,OpenDryRich
7407788,Mercurialis perennis,OpenDryRich
7407789,Mercurialis perennis,OpenDryRich
7407790,Mercurialis perennis,OpenDryRich
7407791,Mercurialis perennis,OpenDryRich
7407792,Mercurialis perennis,OpenDryRich
7407793,Mercurialis perennis,OpenDryRich
7407794,Mercurialis perennis,OpenDryRich
7410449,Mercurialis perennis,OpenDryRich
7410450,Mercurialis perennis,OpenDryRich
7410451,Mercurialis perennis,OpenDryRich
7410452,Mercurialis perennis,OpenDryRich
7410453,Mercurialis perennis,OpenDryRich
7410454,Mercurialis perennis,OpenDryRich
7410455,Mercurialis perennis,OpenDryRich
7410456,Mercurialis perennis,OpenDryRich
7410457,Mercurialis perennis,OpenDryRich
7410458,Mercurialis perennis,OpenDryRich
7410459,Mercurialis perennis,OpenDryRich
7410460,Mercurialis perennis,OpenDryRich
7410461,Mercurialis perennis,OpenDryRich
7410462,Mercurialis perennis,OpenDryRich
7410463,Mercurialis perennis,OpenDryRich
7410464,Mercurialis perennis,OpenDryRich
7410465,Mercurialis perennis,OpenDryRich
7410466,Mercurialis perennis,OpenDryRich
7410467,Mercurialis perennis,OpenDryRich
7410468,Mercurialis perennis,OpenDryRich
7410469,Mercurialis perennis,OpenDryRich
7410470,Mercurialis perennis,OpenDryRich
7410471,Mercurialis perennis,OpenDryRich
7410472,Mercurialis perennis,OpenDryRich
7410473,Mercurialis perennis,OpenDryRich
7410474,Mercurialis perennis,OpenDryRich
7410475,Mercurialis perennis,OpenDryRich
7410476,Mercurialis perennis,OpenDryRich
7410477,Mercurialis perennis,OpenDryRich
7410478,Mercurialis perennis,OpenDryRich
7410479,Mercurialis perennis,OpenDryRich
7410480,Mercurialis perennis,OpenDryRich
7410481,Mercurialis perennis,OpenDryRich
7410482,Mercurialis perennis,OpenDryRich
7410483,Mercurialis perennis,OpenDryRich
7410484,Mercurialis perennis,OpenDryRich
7410485,Mercurialis perennis,OpenDryRich
7410486,Mercurialis perennis,OpenDryRich
7410487,Mercurialis perennis,OpenDryRich
7410488,Mercurialis perennis,OpenDryRich
7410489,Mercurialis perennis,OpenDryRich
7410490,Mercurialis perennis,OpenDryRich
7410491,Mercurialis perennis,OpenDryRich
7410492,Mercurialis perennis,OpenDryRich
7410493,Mercurialis perennis,OpenDryRich
7410494,Mercurialis perennis,OpenDryRich
7410495,Mercurialis perennis,OpenDryRich
7410496,Mercurialis perennis,OpenDryRich
7413148,Mercurialis perennis,OpenDryRich
7413149,Mercurialis perennis,OpenDryRich
7413150,Mercurialis perennis,OpenDryRich
7413151,Mercurialis perennis,OpenDryRich
7413152,Mercurialis perennis,OpenDryRich
7413153,Mercurialis perennis,OpenDryRich
7413154,Mercurialis perennis,OpenDryRich
7413155,Mercurialis perennis,OpenDryRich
7413156,Mercurialis perennis,OpenDryRich
7413157,Mercurialis perennis,OpenDryRich
7413158,Mercurialis perennis,OpenDryRich
7413159,Mercurialis perennis,OpenDryRich
7413160,Mercurialis perennis,OpenDryRich
7413161,Mercurialis perennis,OpenDryRich
7413162,Mercurialis perennis,OpenDryRich
7413163,Mercurialis perennis,OpenDryRich
7413164,Mercurialis perennis,OpenDryRich
7413165,Mercurialis perennis,OpenDryRich
7413166,Mercurialis perennis,OpenDryRich
7413167,Mercurialis perennis,OpenDryRich
7413168,Mercurialis perennis,OpenDryRich
7413169,Mercurialis perennis,OpenDryRich
7413170,Mercurialis perennis,OpenDryRich
7413171,Mercurialis perennis,OpenDryRich
7413172,Mercurialis perennis,OpenDryRich
7413173,Mercurialis perennis,OpenDryRich
7413174,Mercurialis perennis,OpenDryRich
7413175,Mercurialis perennis,OpenDryRich
7413176,Mercurialis perennis,OpenDryRich
7413177,Mercurialis perennis,OpenDryRich
7413178,Mercurialis perennis,OpenDryRich
7413179,Mercurialis perennis,OpenDryRich
7413180,Mercurialis perennis,OpenDryRich
7413181,Mercurialis perennis,OpenDryRich
7413182,Mercurialis perennis,OpenDryRich
7413183,Mercurialis perennis,OpenDryRich
7413184,Mercurialis perennis,OpenDryRich
7413185,Mercurialis perennis,OpenDryRich
7413186,Mercurialis perennis,OpenDryRich
7413187,Mercurialis perennis,OpenDryRich
7413188,Mercurialis perennis,OpenDryRich
7413189,Mercurialis perennis,OpenDryRich
7413190,Mercurialis perennis,OpenDryRich
7413191,Mercurialis perennis,OpenDryRich
7413192,Mercurialis perennis,OpenDryRich
7413193,Mercurialis perennis,OpenDryRich
7413194,Mercurialis perennis,OpenDryRich
7413195,Mercurialis perennis,OpenDryRich
7413196,Mercurialis perennis,OpenDryRich
7413197,Mercurialis perennis,OpenDryRich
7413198,Mercurialis perennis,OpenDryRich
7415846,Mercurialis perennis,OpenDryRich
7415847,Mercurialis perennis,OpenDryRich
7415848,Mercurialis perennis,OpenDryRich
7415849,Mercurialis perennis,OpenDryRich
7415850,Mercurialis perennis,OpenDryRich
7415851,Mercurialis perennis,OpenDryRich
7415852,Mercurialis perennis,OpenDryRich
7415853,Mercurialis perennis,OpenDryRich
7415854,Mercurialis perennis,OpenDryRich
7415855,Mercurialis perennis,OpenDryRich
7415856,Mercurialis perennis,OpenDryRich
7415857,Mercurialis perennis,OpenDryRich
7415858,Mercurialis perennis,OpenDryRich
7415859,Mercurialis perennis,OpenDryRich
7415860,Mercurialis perennis,OpenDryRich
7415861,Mercurialis perennis,OpenDryRich
7415862,Mercurialis perennis,OpenDryRich
7415863,Mercurialis perennis,OpenDryRich
7415864,Mercurialis perennis,OpenDryRich
7415865,Mercurialis perennis,OpenDryRich
7415866,Mercurialis perennis,OpenDryRich
7415867,Mercurialis perennis,OpenDryRich
7415868,Mercurialis perennis,OpenDryRich
7415869,Mercurialis perennis,OpenDryRich
7415870,Mercurialis perennis,OpenDryRich
7415871,Mercurialis perennis,OpenDryRich
7415872,Mercurialis perennis,OpenDryRich
7415873,Mercurialis perennis,OpenDryRich
7415874,Mercurialis perennis,OpenDryRich
7415875,Mercurialis perennis,OpenDryRich
7415876,Mercurialis perennis,OpenDryRich
7415877,Mercurialis perennis,OpenDryRich
