cell,species,Landuse
7642633,Equisetum sylvaticum,OpenDryRich
7642634,Equisetum sylvaticum,OpenDryRich
7642635,Equisetum sylvaticum,OpenDryRich
7642636,Equisetum sylvaticum,OpenDryRich
7642637,Equisetum sylvaticum,OpenDryRich
7642638,Equisetum sylvaticum,OpenDryRich
7642639,Equisetum sylvaticum,OpenDryRich
7642640,Equisetum sylvaticum,OpenDryRich
7642641,Equisetum sylvaticum,OpenDryRich
7642642,Equisetum sylvaticum,OpenDryRich
7642643,Equisetum sylvaticum,OpenDryRich
7642644,Equisetum sylvaticum,OpenDryRich
7642645,Equisetum sylvaticum,OpenDryRich
7642646,Equisetum sylvaticum,OpenDryRich
7642647,Equisetum sylvaticum,OpenDryRich
7642648,Equisetum sylvaticum,OpenDryRich
7642649,Equisetum sylvaticum,OpenDryRich
7645329,Equisetum sylvaticum,OpenDryRich
7645330,Equisetum sylvaticum,OpenDryRich
7645331,Equisetum sylvaticum,OpenDryRich
7645332,Equisetum sylvaticum,OpenDryRich
7645333,Equisetum sylvaticum,OpenDryRich
7645334,Equisetum sylvaticum,OpenDryRich
7645335,Equisetum sylvaticum,OpenDryRich
7645336,Equisetum sylvaticum,OpenDryRich
7645337,Equisetum sylvaticum,OpenDryRich
7645338,Equisetum sylvaticum,OpenDryRich
7645339,Equisetum sylvaticum,OpenDryRich
7645340,Equisetum sylvaticum,OpenDryRich
7645341,Equisetum sylvaticum,OpenDryRich
7645342,Equisetum sylvaticum,OpenDryRich
7645343,Equisetum sylvaticum,OpenDryRich
7645344,Equisetum sylvaticum,OpenDryRich
7645345,Equisetum sylvaticum,OpenDryRich
7645346,Equisetum sylvaticum,OpenDryRich
7645347,Equisetum sylvaticum,OpenDryRich
7645348,Equisetum sylvaticum,OpenDryRich
7645349,Equisetum sylvaticum,OpenDryRich
7645350,Equisetum sylvaticum,OpenDryRich
7645351,Equisetum sylvaticum,OpenDryRich
7645352,Equisetum sylvaticum,OpenDryRich
7645353,Equisetum sylvaticum,OpenDryRich
7648025,Equisetum sylvaticum,OpenDryRich
7648026,Equisetum sylvaticum,OpenDryRich
7648027,Equisetum sylvaticum,OpenDryRich
7648028,Equisetum sylvaticum,OpenDryRich
7648029,Equisetum sylvaticum,OpenDryRich
7648030,Equisetum sylvaticum,OpenDryRich
7648031,Equisetum sylvaticum,OpenDryRich
7648032,Equisetum sylvaticum,OpenDryRich
7648033,Equisetum sylvaticum,OpenDryRich
7648034,Equisetum sylvaticum,OpenDryRich
7648035,Equisetum sylvaticum,OpenDryRich
7648036,Equisetum sylvaticum,OpenDryRich
7648037,Equisetum sylvaticum,OpenDryRich
7648038,Equisetum sylvaticum,OpenDryRich
7648039,Equisetum sylvaticum,OpenDryRich
7648040,Equisetum sylvaticum,OpenDryRich
7648041,Equisetum sylvaticum,OpenDryRich
7648042,Equisetum sylvaticum,OpenDryRich
7648043,Equisetum sylvaticum,OpenDryRich
7648044,Equisetum sylvaticum,OpenDryRich
7648045,Equisetum sylvaticum,OpenDryRich
7648046,Equisetum sylvaticum,OpenDryRich
7648047,Equisetum sylvaticum,OpenDryRich
7648048,Equisetum sylvaticum,OpenDryRich
7648049,Equisetum sylvaticum,OpenDryRich
7648050,Equisetum sylvaticum,OpenDryRich
7648051,Equisetum sylvaticum,OpenDryRich
7648052,Equisetum sylvaticum,OpenDryRich
7648053,Equisetum sylvaticum,OpenDryRich
7648054,Equisetum sylvaticum,OpenDryRich
7648055,Equisetum sylvaticum,OpenDryRich
7648056,Equisetum sylvaticum,OpenDryRich
7648057,Equisetum sylvaticum,OpenDryRich
7650723,Equisetum sylvaticum,OpenDryRich
7650724,Equisetum sylvaticum,OpenDryRich
7650725,Equisetum sylvaticum,OpenDryRich
7650726,Equisetum sylvaticum,OpenDryRich
7650727,Equisetum sylvaticum,OpenDryRich
7650728,Equisetum sylvaticum,OpenDryRich
7650729,Equisetum sylvaticum,OpenDryRich
7650730,Equisetum sylvaticum,OpenDryRich
7650731,Equisetum sylvaticum,OpenDryRich
7650732,Equisetum sylvaticum,OpenDryRich
7650733,Equisetum sylvaticum,OpenDryRich
7650734,Equisetum sylvaticum,OpenDryRich
7650735,Equisetum sylvaticum,OpenDryRich
7650736,Equisetum sylvaticum,OpenDryRich
7650737,Equisetum sylvaticum,OpenDryRich
7650738,Equisetum sylvaticum,OpenDryRich
7650739,Equisetum sylvaticum,OpenDryRich
7650740,Equisetum sylvaticum,OpenDryRich
7650741,Equisetum sylvaticum,OpenDryRich
7650742,Equisetum sylvaticum,OpenDryRich
7650743,Equisetum sylvaticum,OpenDryRich
7650744,Equisetum sylvaticum,OpenDryRich
7650745,Equisetum sylvaticum,OpenDryRich
7650746,Equisetum sylvaticum,OpenDryRich
7650747,Equisetum sylvaticum,OpenDryRich
7650748,Equisetum sylvaticum,OpenDryRich
7650749,Equisetum sylvaticum,OpenDryRich
7650750,Equisetum sylvaticum,OpenDryRich
7650751,Equisetum sylvaticum,OpenDryRich
7650752,Equisetum sylvaticum,OpenDryRich
7650753,Equisetum sylvaticum,OpenDryRich
7650754,Equisetum sylvaticum,OpenDryRich
7650755,Equisetum sylvaticum,OpenDryRich
7650756,Equisetum sylvaticum,OpenDryRich
7650757,Equisetum sylvaticum,OpenDryRich
7650758,Equisetum sylvaticum,OpenDryRich
7650759,Equisetum sylvaticum,OpenDryRich
7653420,Equisetum sylvaticum,OpenDryRich
7653421,Equisetum sylvaticum,OpenDryRich
7653422,Equisetum sylvaticum,OpenDryRich
7653423,Equisetum sylvaticum,OpenDryRich
7653424,Equisetum sylvaticum,OpenDryRich
7653425,Equisetum sylvaticum,OpenDryRich
7653426,Equisetum sylvaticum,OpenDryRich
7653427,Equisetum sylvaticum,OpenDryRich
7653428,Equisetum sylvaticum,OpenDryRich
7653429,Equisetum sylvaticum,OpenDryRich
7653430,Equisetum sylvaticum,OpenDryRich
7653431,Equisetum sylvaticum,OpenDryRich
7653432,Equisetum sylvaticum,OpenDryRich
7653433,Equisetum sylvaticum,OpenDryRich
7653434,Equisetum sylvaticum,OpenDryRich
7653435,Equisetum sylvaticum,OpenDryRich
7653436,Equisetum sylvaticum,OpenDryRich
7653437,Equisetum sylvaticum,OpenDryRich
7653438,Equisetum sylvaticum,OpenDryRich
7653439,Equisetum sylvaticum,OpenDryRich
7653440,Equisetum sylvaticum,OpenDryRich
7653441,Equisetum sylvaticum,OpenDryRich
7653442,Equisetum sylvaticum,OpenDryRich
7653443,Equisetum sylvaticum,OpenDryRich
7653444,Equisetum sylvaticum,OpenDryRich
7653445,Equisetum sylvaticum,OpenDryRich
7653446,Equisetum sylvaticum,OpenDryRich
7653447,Equisetum sylvaticum,OpenDryRich
7653448,Equisetum sylvaticum,OpenDryRich
7653449,Equisetum sylvaticum,OpenDryRich
7653450,Equisetum sylvaticum,OpenDryRich
7653451,Equisetum sylvaticum,OpenDryRich
7653452,Equisetum sylvaticum,OpenDryRich
7653453,Equisetum sylvaticum,OpenDryRich
7653454,Equisetum sylvaticum,OpenDryRich
7653455,Equisetum sylvaticum,OpenDryRich
7653456,Equisetum sylvaticum,OpenDryRich
7653457,Equisetum sylvaticum,OpenDryRich
7653458,Equisetum sylvaticum,OpenDryRich
7653459,Equisetum sylvaticum,OpenDryRich
7653460,Equisetum sylvaticum,OpenDryRich
7653461,Equisetum sylvaticum,OpenDryRich
7656118,Equisetum sylvaticum,OpenDryRich
7656119,Equisetum sylvaticum,OpenDryRich
7656120,Equisetum sylvaticum,OpenDryRich
7656121,Equisetum sylvaticum,OpenDryRich
7656122,Equisetum sylvaticum,OpenDryRich
7656123,Equisetum sylvaticum,OpenDryRich
7656124,Equisetum sylvaticum,OpenDryRich
7656125,Equisetum sylvaticum,OpenDryRich
7656126,Equisetum sylvaticum,OpenDryRich
7656127,Equisetum sylvaticum,OpenDryRich
7656128,Equisetum sylvaticum,OpenDryRich
7656129,Equisetum sylvaticum,OpenDryRich
7656130,Equisetum sylvaticum,OpenDryRich
7656131,Equisetum sylvaticum,OpenDryRich
7656132,Equisetum sylvaticum,OpenDryRich
7656133,Equisetum sylvaticum,OpenDryRich
7656134,Equisetum sylvaticum,OpenDryRich
7656135,Equisetum sylvaticum,OpenDryRich
7656136,Equisetum sylvaticum,OpenDryRich
7656137,Equisetum sylvaticum,OpenDryRich
7656138,Equisetum sylvaticum,OpenDryRich
7656139,Equisetum sylvaticum,OpenDryRich
7656140,Equisetum sylvaticum,OpenDryRich
7656141,Equisetum sylvaticum,OpenDryRich
7656142,Equisetum sylvaticum,OpenDryRich
7656143,Equisetum sylvaticum,OpenDryRich
7656144,Equisetum sylvaticum,OpenDryRich
7656145,Equisetum sylvaticum,OpenDryRich
7656146,Equisetum sylvaticum,OpenDryRich
7656147,Equisetum sylvaticum,OpenDryRich
7656148,Equisetum sylvaticum,OpenDryRich
7656149,Equisetum sylvaticum,OpenDryRich
7656150,Equisetum sylvaticum,OpenDryRich
7656151,Equisetum sylvaticum,OpenDryRich
7656152,Equisetum sylvaticum,OpenDryRich
7656153,Equisetum sylvaticum,OpenDryRich
7656154,Equisetum sylvaticum,OpenDryRich
7656155,Equisetum sylvaticum,OpenDryRich
7656156,Equisetum sylvaticum,OpenDryRich
7656157,Equisetum sylvaticum,OpenDryRich
7656158,Equisetum sylvaticum,OpenDryRich
7656159,Equisetum sylvaticum,OpenDryRich
7656160,Equisetum sylvaticum,OpenDryRich
7656161,Equisetum sylvaticum,OpenDryRich
7656162,Equisetum sylvaticum,OpenDryRich
7656163,Equisetum sylvaticum,OpenDryRich
7656164,Equisetum sylvaticum,OpenDryRich
7658817,Equisetum sylvaticum,OpenDryRich
7658818,Equisetum sylvaticum,OpenDryRich
7658819,Equisetum sylvaticum,OpenDryRich
7658820,Equisetum sylvaticum,OpenDryRich
7658821,Equisetum sylvaticum,OpenDryRich
7658822,Equisetum sylvaticum,OpenDryRich
7658823,Equisetum sylvaticum,OpenDryRich
7658824,Equisetum sylvaticum,OpenDryRich
7658825,Equisetum sylvaticum,OpenDryRich
7658826,Equisetum sylvaticum,OpenDryRich
7658827,Equisetum sylvaticum,OpenDryRich
7658828,Equisetum sylvaticum,OpenDryRich
7658829,Equisetum sylvaticum,OpenDryRich
7658830,Equisetum sylvaticum,OpenDryRich
7658831,Equisetum sylvaticum,OpenDryRich
7658832,Equisetum sylvaticum,OpenDryRich
7658833,Equisetum sylvaticum,OpenDryRich
7658834,Equisetum sylvaticum,OpenDryRich
7658835,Equisetum sylvaticum,OpenDryRich
7658836,Equisetum sylvaticum,OpenDryRich
7658837,Equisetum sylvaticum,OpenDryRich
7658838,Equisetum sylvaticum,OpenDryRich
7658839,Equisetum sylvaticum,OpenDryRich
7658840,Equisetum sylvaticum,OpenDryRich
7658841,Equisetum sylvaticum,OpenDryRich
7658842,Equisetum sylvaticum,OpenDryRich
7658843,Equisetum sylvaticum,OpenDryRich
7658844,Equisetum sylvaticum,OpenDryRich
7658845,Equisetum sylvaticum,OpenDryRich
7658846,Equisetum sylvaticum,OpenDryRich
7658847,Equisetum sylvaticum,OpenDryRich
7658848,Equisetum sylvaticum,OpenDryRich
7658849,Equisetum sylvaticum,OpenDryRich
7658850,Equisetum sylvaticum,OpenDryRich
7658851,Equisetum sylvaticum,OpenDryRich
7658852,Equisetum sylvaticum,OpenDryRich
7658853,Equisetum sylvaticum,OpenDryRich
7658854,Equisetum sylvaticum,OpenDryRich
7658855,Equisetum sylvaticum,OpenDryRich
7658856,Equisetum sylvaticum,OpenDryRich
7658857,Equisetum sylvaticum,OpenDryRich
7658858,Equisetum sylvaticum,OpenDryRich
7658859,Equisetum sylvaticum,OpenDryRich
7658860,Equisetum sylvaticum,OpenDryRich
7658861,Equisetum sylvaticum,OpenDryRich
7658862,Equisetum sylvaticum,OpenDryRich
7658863,Equisetum sylvaticum,OpenDryRich
7658864,Equisetum sylvaticum,OpenDryRich
7658865,Equisetum sylvaticum,OpenDryRich
7661515,Equisetum sylvaticum,OpenDryRich
7661516,Equisetum sylvaticum,OpenDryRich
7661517,Equisetum sylvaticum,OpenDryRich
7661518,Equisetum sylvaticum,OpenDryRich
7661519,Equisetum sylvaticum,OpenDryRich
7661520,Equisetum sylvaticum,OpenDryRich
7661521,Equisetum sylvaticum,OpenDryRich
7661522,Equisetum sylvaticum,OpenDryRich
7661523,Equisetum sylvaticum,OpenDryRich
7661524,Equisetum sylvaticum,OpenDryRich
7661525,Equisetum sylvaticum,OpenDryRich
7661526,Equisetum sylvaticum,OpenDryRich
7661527,Equisetum sylvaticum,OpenDryRich
7661528,Equisetum sylvaticum,OpenDryRich
7661529,Equisetum sylvaticum,OpenDryRich
7661530,Equisetum sylvaticum,OpenDryRich
7661531,Equisetum sylvaticum,OpenDryRich
7661532,Equisetum sylvaticum,OpenDryRich
7661533,Equisetum sylvaticum,OpenDryRich
7661534,Equisetum sylvaticum,OpenDryRich
7661535,Equisetum sylvaticum,OpenDryRich
7661536,Equisetum sylvaticum,OpenDryRich
7661537,Equisetum sylvaticum,OpenDryRich
7661538,Equisetum sylvaticum,OpenDryRich
7661539,Equisetum sylvaticum,OpenDryRich
7661540,Equisetum sylvaticum,OpenDryRich
7661541,Equisetum sylvaticum,OpenDryRich
7661542,Equisetum sylvaticum,OpenDryRich
7661543,Equisetum sylvaticum,OpenDryRich
7661544,Equisetum sylvaticum,OpenDryRich
7661545,Equisetum sylvaticum,OpenDryRich
7661546,Equisetum sylvaticum,OpenDryRich
7661547,Equisetum sylvaticum,OpenDryRich
7661548,Equisetum sylvaticum,OpenDryRich
7661549,Equisetum sylvaticum,OpenDryRich
7661550,Equisetum sylvaticum,OpenDryRich
7661551,Equisetum sylvaticum,OpenDryRich
7661552,Equisetum sylvaticum,OpenDryRich
7661553,Equisetum sylvaticum,OpenDryRich
7661554,Equisetum sylvaticum,OpenDryRich
7661555,Equisetum sylvaticum,OpenDryRich
7661556,Equisetum sylvaticum,OpenDryRich
7661557,Equisetum sylvaticum,OpenDryRich
7661558,Equisetum sylvaticum,OpenDryRich
7661559,Equisetum sylvaticum,OpenDryRich
7661560,Equisetum sylvaticum,OpenDryRich
7661561,Equisetum sylvaticum,OpenDryRich
7661562,Equisetum sylvaticum,OpenDryRich
7661563,Equisetum sylvaticum,OpenDryRich
7661564,Equisetum sylvaticum,OpenDryRich
7661565,Equisetum sylvaticum,OpenDryRich
7661566,Equisetum sylvaticum,OpenDryRich
7661567,Equisetum sylvaticum,OpenDryRich
7664213,Equisetum sylvaticum,OpenDryRich
7664214,Equisetum sylvaticum,OpenDryRich
7664215,Equisetum sylvaticum,OpenDryRich
7664216,Equisetum sylvaticum,OpenDryRich
7664217,Equisetum sylvaticum,OpenDryRich
7664218,Equisetum sylvaticum,OpenDryRich
7664219,Equisetum sylvaticum,OpenDryRich
7664220,Equisetum sylvaticum,OpenDryRich
7664221,Equisetum sylvaticum,OpenDryRich
7664222,Equisetum sylvaticum,OpenDryRich
7664223,Equisetum sylvaticum,OpenDryRich
7664224,Equisetum sylvaticum,OpenDryRich
7664225,Equisetum sylvaticum,OpenDryRich
7664226,Equisetum sylvaticum,OpenDryRich
7664227,Equisetum sylvaticum,OpenDryRich
