cell,species,Landuse
7450798,Campanula rotundifolia,ForestDryPoor
7450799,Campanula rotundifolia,ForestDryPoor
7450800,Campanula rotundifolia,ForestDryPoor
7453501,Campanula rotundifolia,ForestDryPoor
7453502,Campanula rotundifolia,ForestDryPoor
7453503,Campanula rotundifolia,ForestDryPoor
7453504,Campanula rotundifolia,ForestDryPoor
7453505,Campanula rotundifolia,ForestDryPoor
7453506,Campanula rotundifolia,ForestDryPoor
7453507,Campanula rotundifolia,ForestDryPoor
7453508,Campanula rotundifolia,ForestDryPoor
7453509,Campanula rotundifolia,ForestDryPoor
7453510,Campanula rotundifolia,ForestDryPoor
7453511,Campanula rotundifolia,ForestDryPoor
7453512,Campanula rotundifolia,ForestDryPoor
7453513,Campanula rotundifolia,ForestDryPoor
7453514,Campanula rotundifolia,ForestDryPoor
7453515,Campanula rotundifolia,ForestDryPoor
7453516,Campanula rotundifolia,ForestDryPoor
7453517,Campanula rotundifolia,ForestDryPoor
7453518,Campanula rotundifolia,ForestDryPoor
7453519,Campanula rotundifolia,ForestDryPoor
7453520,Campanula rotundifolia,ForestDryPoor
7456201,Campanula rotundifolia,ForestDryPoor
7456202,Campanula rotundifolia,ForestDryPoor
7456203,Campanula rotundifolia,ForestDryPoor
7456204,Campanula rotundifolia,ForestDryPoor
7456205,Campanula rotundifolia,ForestDryPoor
7456206,Campanula rotundifolia,ForestDryPoor
7456207,Campanula rotundifolia,ForestDryPoor
7456208,Campanula rotundifolia,ForestDryPoor
7456209,Campanula rotundifolia,ForestDryPoor
7456210,Campanula rotundifolia,ForestDryPoor
7456211,Campanula rotundifolia,ForestDryPoor
7456212,Campanula rotundifolia,ForestDryPoor
7456213,Campanula rotundifolia,ForestDryPoor
7456214,Campanula rotundifolia,ForestDryPoor
7456215,Campanula rotundifolia,ForestDryPoor
7456216,Campanula rotundifolia,ForestDryPoor
7456217,Campanula rotundifolia,ForestDryPoor
7456218,Campanula rotundifolia,ForestDryPoor
7456219,Campanula rotundifolia,ForestDryPoor
7456220,Campanula rotundifolia,ForestDryPoor
7458901,Campanula rotundifolia,ForestDryPoor
7458902,Campanula rotundifolia,ForestDryPoor
7458903,Campanula rotundifolia,ForestDryPoor
7458904,Campanula rotundifolia,ForestDryPoor
7458905,Campanula rotundifolia,ForestDryPoor
7458906,Campanula rotundifolia,ForestDryPoor
7458907,Campanula rotundifolia,ForestDryPoor
7458908,Campanula rotundifolia,ForestDryPoor
7458909,Campanula rotundifolia,ForestDryPoor
7458910,Campanula rotundifolia,ForestDryPoor
7458911,Campanula rotundifolia,ForestDryPoor
7458912,Campanula rotundifolia,ForestDryPoor
7458913,Campanula rotundifolia,ForestDryPoor
7458914,Campanula rotundifolia,ForestDryPoor
7458915,Campanula rotundifolia,ForestDryPoor
7458916,Campanula rotundifolia,ForestDryPoor
7458917,Campanula rotundifolia,ForestDryPoor
7458918,Campanula rotundifolia,ForestDryPoor
7458919,Campanula rotundifolia,ForestDryPoor
7458920,Campanula rotundifolia,ForestDryPoor
7461601,Campanula rotundifolia,ForestDryPoor
7461602,Campanula rotundifolia,ForestDryPoor
7461603,Campanula rotundifolia,ForestDryPoor
7461604,Campanula rotundifolia,ForestDryPoor
7461605,Campanula rotundifolia,ForestDryPoor
7461606,Campanula rotundifolia,ForestDryPoor
7461607,Campanula rotundifolia,ForestDryPoor
7461608,Campanula rotundifolia,ForestDryPoor
7461609,Campanula rotundifolia,ForestDryPoor
7461610,Campanula rotundifolia,ForestDryPoor
7461611,Campanula rotundifolia,ForestDryPoor
7461612,Campanula rotundifolia,ForestDryPoor
7461613,Campanula rotundifolia,ForestDryPoor
7461614,Campanula rotundifolia,ForestDryPoor
7461615,Campanula rotundifolia,ForestDryPoor
7461616,Campanula rotundifolia,ForestDryPoor
7461617,Campanula rotundifolia,ForestDryPoor
7461618,Campanula rotundifolia,ForestDryPoor
7461619,Campanula rotundifolia,ForestDryPoor
7461620,Campanula rotundifolia,ForestDryPoor
7464301,Campanula rotundifolia,ForestDryPoor
7464302,Campanula rotundifolia,ForestDryPoor
7464303,Campanula rotundifolia,ForestDryPoor
7464304,Campanula rotundifolia,ForestDryPoor
7464305,Campanula rotundifolia,ForestDryPoor
7464306,Campanula rotundifolia,ForestDryPoor
7464307,Campanula rotundifolia,ForestDryPoor
7464308,Campanula rotundifolia,ForestDryPoor
7464309,Campanula rotundifolia,ForestDryPoor
7464310,Campanula rotundifolia,ForestDryPoor
7464311,Campanula rotundifolia,ForestDryPoor
7464312,Campanula rotundifolia,ForestDryPoor
7464313,Campanula rotundifolia,ForestDryPoor
7464314,Campanula rotundifolia,ForestDryPoor
7464315,Campanula rotundifolia,ForestDryPoor
7464316,Campanula rotundifolia,ForestDryPoor
7464317,Campanula rotundifolia,ForestDryPoor
7464318,Campanula rotundifolia,ForestDryPoor
7464319,Campanula rotundifolia,ForestDryPoor
7464320,Campanula rotundifolia,ForestDryPoor
7467001,Campanula rotundifolia,ForestDryPoor
7467002,Campanula rotundifolia,ForestDryPoor
7467003,Campanula rotundifolia,ForestDryPoor
7467004,Campanula rotundifolia,ForestDryPoor
7467005,Campanula rotundifolia,ForestDryPoor
7467006,Campanula rotundifolia,ForestDryPoor
7467007,Campanula rotundifolia,ForestDryPoor
7467008,Campanula rotundifolia,ForestDryPoor
7467009,Campanula rotundifolia,ForestDryPoor
7467010,Campanula rotundifolia,ForestDryPoor
7467011,Campanula rotundifolia,ForestDryPoor
7467012,Campanula rotundifolia,ForestDryPoor
7467013,Campanula rotundifolia,ForestDryPoor
7467014,Campanula rotundifolia,ForestDryPoor
7467015,Campanula rotundifolia,ForestDryPoor
7467016,Campanula rotundifolia,ForestDryPoor
7467017,Campanula rotundifolia,ForestDryPoor
7467018,Campanula rotundifolia,ForestDryPoor
