cell,species,Landuse
7399561,Silene dioica,OpenDryPoor
7399562,Silene dioica,OpenDryPoor
7399563,Silene dioica,OpenDryPoor
7399564,Silene dioica,OpenDryPoor
7399565,Silene dioica,OpenDryPoor
7399566,Silene dioica,OpenDryPoor
7399567,Silene dioica,OpenDryPoor
7399568,Silene dioica,OpenDryPoor
7399569,Silene dioica,OpenDryPoor
7399570,Silene dioica,OpenDryPoor
7399571,Silene dioica,OpenDryPoor
7399572,Silene dioica,OpenDryPoor
7399573,Silene dioica,OpenDryPoor
7399574,Silene dioica,OpenDryPoor
7399575,Silene dioica,OpenDryPoor
7399576,Silene dioica,OpenDryPoor
7399577,Silene dioica,OpenDryPoor
7399578,Silene dioica,OpenDryPoor
7399579,Silene dioica,OpenDryPoor
7399580,Silene dioica,OpenDryPoor
7402261,Silene dioica,OpenDryPoor
7402262,Silene dioica,OpenDryPoor
7402263,Silene dioica,OpenDryPoor
7402264,Silene dioica,OpenDryPoor
7402265,Silene dioica,OpenDryPoor
7402266,Silene dioica,OpenDryPoor
7402267,Silene dioica,OpenDryPoor
7402268,Silene dioica,OpenDryPoor
7402269,Silene dioica,OpenDryPoor
7402270,Silene dioica,OpenDryPoor
7402271,Silene dioica,OpenDryPoor
7402272,Silene dioica,OpenDryPoor
7402273,Silene dioica,OpenDryPoor
7402274,Silene dioica,OpenDryPoor
7402275,Silene dioica,OpenDryPoor
7402276,Silene dioica,OpenDryPoor
7402277,Silene dioica,OpenDryPoor
7402278,Silene dioica,OpenDryPoor
7402279,Silene dioica,OpenDryPoor
7402280,Silene dioica,OpenDryPoor
7404961,Silene dioica,OpenDryPoor
7404962,Silene dioica,OpenDryPoor
7404963,Silene dioica,OpenDryPoor
7404964,Silene dioica,OpenDryPoor
7404965,Silene dioica,OpenDryPoor
7404966,Silene dioica,OpenDryPoor
7404967,Silene dioica,OpenDryPoor
7404968,Silene dioica,OpenDryPoor
7404969,Silene dioica,OpenDryPoor
7404970,Silene dioica,OpenDryPoor
7404971,Silene dioica,OpenDryPoor
7404972,Silene dioica,OpenDryPoor
7404973,Silene dioica,OpenDryPoor
7404974,Silene dioica,OpenDryPoor
7404975,Silene dioica,OpenDryPoor
7404976,Silene dioica,OpenDryPoor
7404977,Silene dioica,OpenDryPoor
7404978,Silene dioica,OpenDryPoor
7404979,Silene dioica,OpenDryPoor
7404980,Silene dioica,OpenDryPoor
7407661,Silene dioica,OpenDryPoor
7407662,Silene dioica,OpenDryPoor
7407663,Silene dioica,OpenDryPoor
7407664,Silene dioica,OpenDryPoor
7407665,Silene dioica,OpenDryPoor
7407666,Silene dioica,OpenDryPoor
7407667,Silene dioica,OpenDryPoor
7407668,Silene dioica,OpenDryPoor
7407669,Silene dioica,OpenDryPoor
7407670,Silene dioica,OpenDryPoor
7407671,Silene dioica,OpenDryPoor
7407672,Silene dioica,OpenDryPoor
7407673,Silene dioica,OpenDryPoor
7407674,Silene dioica,OpenDryPoor
7407675,Silene dioica,OpenDryPoor
7407676,Silene dioica,OpenDryPoor
7407677,Silene dioica,OpenDryPoor
7407678,Silene dioica,OpenDryPoor
7407679,Silene dioica,OpenDryPoor
7407680,Silene dioica,OpenDryPoor
7410361,Silene dioica,OpenDryPoor
7410362,Silene dioica,OpenDryPoor
7410363,Silene dioica,OpenDryPoor
7410364,Silene dioica,OpenDryPoor
7410365,Silene dioica,OpenDryPoor
7410366,Silene dioica,OpenDryPoor
7410367,Silene dioica,OpenDryPoor
7410368,Silene dioica,OpenDryPoor
7410369,Silene dioica,OpenDryPoor
7410370,Silene dioica,OpenDryPoor
7410371,Silene dioica,OpenDryPoor
7410372,Silene dioica,OpenDryPoor
7410373,Silene dioica,OpenDryPoor
7410374,Silene dioica,OpenDryPoor
7410375,Silene dioica,OpenDryPoor
7410376,Silene dioica,OpenDryPoor
7410377,Silene dioica,OpenDryPoor
7410378,Silene dioica,OpenDryPoor
7410379,Silene dioica,OpenDryPoor
7410380,Silene dioica,OpenDryPoor
7413061,Silene dioica,OpenDryPoor
7413062,Silene dioica,OpenDryPoor
7413063,Silene dioica,OpenDryPoor
7413064,Silene dioica,OpenDryPoor
7413065,Silene dioica,OpenDryPoor
7413066,Silene dioica,OpenDryPoor
7413067,Silene dioica,OpenDryPoor
7413068,Silene dioica,OpenDryPoor
7413069,Silene dioica,OpenDryPoor
7413070,Silene dioica,OpenDryPoor
7413071,Silene dioica,OpenDryPoor
7413072,Silene dioica,OpenDryPoor
7413073,Silene dioica,OpenDryPoor
7413074,Silene dioica,OpenDryPoor
7413075,Silene dioica,OpenDryPoor
7413076,Silene dioica,OpenDryPoor
7413077,Silene dioica,OpenDryPoor
7413078,Silene dioica,OpenDryPoor
7413079,Silene dioica,OpenDryPoor
7413080,Silene dioica,OpenDryPoor
7415761,Silene dioica,OpenDryPoor
7415762,Silene dioica,OpenDryPoor
7415763,Silene dioica,OpenDryPoor
7415764,Silene dioica,OpenDryPoor
7415765,Silene dioica,OpenDryPoor
7415766,Silene dioica,OpenDryPoor
7415767,Silene dioica,OpenDryPoor
7415768,Silene dioica,OpenDryPoor
7415769,Silene dioica,OpenDryPoor
7415770,Silene dioica,OpenDryPoor
7415771,Silene dioica,OpenDryPoor
7415772,Silene dioica,OpenDryPoor
7415773,Silene dioica,OpenDryPoor
7415774,Silene dioica,OpenDryPoor
7415775,Silene dioica,OpenDryPoor
7415776,Silene dioica,OpenDryPoor
7415777,Silene dioica,OpenDryPoor
7415778,Silene dioica,OpenDryPoor
7415779,Silene dioica,OpenDryPoor
7415780,Silene dioica,OpenDryPoor
7418461,Silene dioica,OpenDryPoor
7418462,Silene dioica,OpenDryPoor
7418463,Silene dioica,OpenDryPoor
7418464,Silene dioica,OpenDryPoor
7418465,Silene dioica,OpenDryPoor
7418466,Silene dioica,OpenDryPoor
7418467,Silene dioica,OpenDryPoor
7418468,Silene dioica,OpenDryPoor
7418469,Silene dioica,OpenDryPoor
7418470,Silene dioica,OpenDryPoor
7418471,Silene dioica,OpenDryPoor
7418472,Silene dioica,OpenDryPoor
7418473,Silene dioica,OpenDryPoor
7418474,Silene dioica,OpenDryPoor
7418475,Silene dioica,OpenDryPoor
7418476,Silene dioica,OpenDryPoor
7418477,Silene dioica,OpenDryPoor
7418478,Silene dioica,OpenDryPoor
7418479,Silene dioica,OpenDryPoor
7418480,Silene dioica,OpenDryPoor
7421161,Silene dioica,OpenDryPoor
7421162,Silene dioica,OpenDryPoor
7421163,Silene dioica,OpenDryPoor
7421164,Silene dioica,OpenDryPoor
7421165,Silene dioica,OpenDryPoor
7421166,Silene dioica,OpenDryPoor
7421167,Silene dioica,OpenDryPoor
7421168,Silene dioica,OpenDryPoor
7421169,Silene dioica,OpenDryPoor
7421170,Silene dioica,OpenDryPoor
7421171,Silene dioica,OpenDryPoor
7421172,Silene dioica,OpenDryPoor
7421173,Silene dioica,OpenDryPoor
7421174,Silene dioica,OpenDryPoor
7421175,Silene dioica,OpenDryPoor
7421176,Silene dioica,OpenDryPoor
7421177,Silene dioica,OpenDryPoor
7421178,Silene dioica,OpenDryPoor
7421179,Silene dioica,OpenDryPoor
7421180,Silene dioica,OpenDryPoor
7423861,Silene dioica,OpenDryPoor
7423862,Silene dioica,OpenDryPoor
