cell,species,Landuse
7345661,Lythrum salicaria,OpenDryPoor
7345662,Lythrum salicaria,OpenDryPoor
7345663,Lythrum salicaria,OpenDryPoor
7345664,Lythrum salicaria,OpenDryPoor
7345665,Lythrum salicaria,OpenDryPoor
7345666,Lythrum salicaria,OpenDryPoor
7345667,Lythrum salicaria,OpenDryPoor
7345668,Lythrum salicaria,OpenDryPoor
7345669,Lythrum salicaria,OpenDryPoor
7345670,Lythrum salicaria,OpenDryPoor
7345671,Lythrum salicaria,OpenDryPoor
7345672,Lythrum salicaria,OpenDryPoor
7345673,Lythrum salicaria,OpenDryPoor
7345674,Lythrum salicaria,OpenDryPoor
7345675,Lythrum salicaria,OpenDryPoor
7345676,Lythrum salicaria,OpenDryPoor
7345677,Lythrum salicaria,OpenDryPoor
7345678,Lythrum salicaria,OpenDryPoor
7345679,Lythrum salicaria,OpenDryPoor
7345680,Lythrum salicaria,OpenDryPoor
7345681,Lythrum salicaria,OpenDryPoor
7345682,Lythrum salicaria,OpenDryPoor
7345683,Lythrum salicaria,OpenDryPoor
7345684,Lythrum salicaria,OpenDryPoor
7345685,Lythrum salicaria,OpenDryPoor
7345686,Lythrum salicaria,OpenDryPoor
7345687,Lythrum salicaria,OpenDryPoor
7345688,Lythrum salicaria,OpenDryPoor
7345689,Lythrum salicaria,OpenDryPoor
7345690,Lythrum salicaria,OpenDryPoor
7345691,Lythrum salicaria,OpenDryPoor
7345692,Lythrum salicaria,OpenDryPoor
7345693,Lythrum salicaria,OpenDryPoor
7345694,Lythrum salicaria,OpenDryPoor
7345695,Lythrum salicaria,OpenDryPoor
7345696,Lythrum salicaria,OpenDryPoor
7345697,Lythrum salicaria,OpenDryPoor
7345698,Lythrum salicaria,OpenDryPoor
7345699,Lythrum salicaria,OpenDryPoor
7345700,Lythrum salicaria,OpenDryPoor
7348361,Lythrum salicaria,OpenDryPoor
7348362,Lythrum salicaria,OpenDryPoor
7348363,Lythrum salicaria,OpenDryPoor
7348364,Lythrum salicaria,OpenDryPoor
7348365,Lythrum salicaria,OpenDryPoor
7348366,Lythrum salicaria,OpenDryPoor
7348367,Lythrum salicaria,OpenDryPoor
7348368,Lythrum salicaria,OpenDryPoor
7348369,Lythrum salicaria,OpenDryPoor
7348370,Lythrum salicaria,OpenDryPoor
7348371,Lythrum salicaria,OpenDryPoor
7348372,Lythrum salicaria,OpenDryPoor
7348373,Lythrum salicaria,OpenDryPoor
7348374,Lythrum salicaria,OpenDryPoor
7348375,Lythrum salicaria,OpenDryPoor
7348376,Lythrum salicaria,OpenDryPoor
7348377,Lythrum salicaria,OpenDryPoor
7348378,Lythrum salicaria,OpenDryPoor
7348379,Lythrum salicaria,OpenDryPoor
7348380,Lythrum salicaria,OpenDryPoor
7348381,Lythrum salicaria,OpenDryPoor
7348382,Lythrum salicaria,OpenDryPoor
7348383,Lythrum salicaria,OpenDryPoor
7348384,Lythrum salicaria,OpenDryPoor
7348385,Lythrum salicaria,OpenDryPoor
7348386,Lythrum salicaria,OpenDryPoor
7348387,Lythrum salicaria,OpenDryPoor
7348388,Lythrum salicaria,OpenDryPoor
7348389,Lythrum salicaria,OpenDryPoor
7348390,Lythrum salicaria,OpenDryPoor
7348391,Lythrum salicaria,OpenDryPoor
7348392,Lythrum salicaria,OpenDryPoor
7348393,Lythrum salicaria,OpenDryPoor
7348394,Lythrum salicaria,OpenDryPoor
7348395,Lythrum salicaria,OpenDryPoor
7348396,Lythrum salicaria,OpenDryPoor
7348397,Lythrum salicaria,OpenDryPoor
7348398,Lythrum salicaria,OpenDryPoor
7348399,Lythrum salicaria,OpenDryPoor
7348400,Lythrum salicaria,OpenDryPoor
7351061,Lythrum salicaria,OpenDryPoor
7351062,Lythrum salicaria,OpenDryPoor
7351063,Lythrum salicaria,OpenDryPoor
7351064,Lythrum salicaria,OpenDryPoor
7351065,Lythrum salicaria,OpenDryPoor
7351066,Lythrum salicaria,OpenDryPoor
7351067,Lythrum salicaria,OpenDryPoor
7351068,Lythrum salicaria,OpenDryPoor
7351069,Lythrum salicaria,OpenDryPoor
7351070,Lythrum salicaria,OpenDryPoor
7351071,Lythrum salicaria,OpenDryPoor
7351072,Lythrum salicaria,OpenDryPoor
7351073,Lythrum salicaria,OpenDryPoor
7351074,Lythrum salicaria,OpenDryPoor
7351075,Lythrum salicaria,OpenDryPoor
7351076,Lythrum salicaria,OpenDryPoor
7351077,Lythrum salicaria,OpenDryPoor
7351078,Lythrum salicaria,OpenDryPoor
7351079,Lythrum salicaria,OpenDryPoor
7351080,Lythrum salicaria,OpenDryPoor
7351081,Lythrum salicaria,OpenDryPoor
7351082,Lythrum salicaria,OpenDryPoor
7351083,Lythrum salicaria,OpenDryPoor
7351084,Lythrum salicaria,OpenDryPoor
7351085,Lythrum salicaria,OpenDryPoor
7351086,Lythrum salicaria,OpenDryPoor
7351087,Lythrum salicaria,OpenDryPoor
7351088,Lythrum salicaria,OpenDryPoor
7351089,Lythrum salicaria,OpenDryPoor
7351090,Lythrum salicaria,OpenDryPoor
7351091,Lythrum salicaria,OpenDryPoor
7351092,Lythrum salicaria,OpenDryPoor
7351093,Lythrum salicaria,OpenDryPoor
7351094,Lythrum salicaria,OpenDryPoor
7351095,Lythrum salicaria,OpenDryPoor
7351096,Lythrum salicaria,OpenDryPoor
7351097,Lythrum salicaria,OpenDryPoor
7351098,Lythrum salicaria,OpenDryPoor
7351099,Lythrum salicaria,OpenDryPoor
7351100,Lythrum salicaria,OpenDryPoor
7353761,Lythrum salicaria,OpenDryPoor
7353762,Lythrum salicaria,OpenDryPoor
7353763,Lythrum salicaria,OpenDryPoor
7353764,Lythrum salicaria,OpenDryPoor
7353765,Lythrum salicaria,OpenDryPoor
7353766,Lythrum salicaria,OpenDryPoor
7353767,Lythrum salicaria,OpenDryPoor
7353768,Lythrum salicaria,OpenDryPoor
7353769,Lythrum salicaria,OpenDryPoor
7353770,Lythrum salicaria,OpenDryPoor
7353771,Lythrum salicaria,OpenDryPoor
7353772,Lythrum salicaria,OpenDryPoor
7353773,Lythrum salicaria,OpenDryPoor
