cell,species,Landuse
7467020,Capsella bursa-pastoris,ForestWetPoor
7469719,Capsella bursa-pastoris,ForestWetPoor
7469720,Capsella bursa-pastoris,ForestWetPoor
7472419,Capsella bursa-pastoris,ForestWetPoor
7472420,Capsella bursa-pastoris,ForestWetPoor
7475118,Capsella bursa-pastoris,ForestWetPoor
7475119,Capsella bursa-pastoris,ForestWetPoor
7475120,Capsella bursa-pastoris,ForestWetPoor
7477817,Capsella bursa-pastoris,ForestWetPoor
7477818,Capsella bursa-pastoris,ForestWetPoor
7477819,Capsella bursa-pastoris,ForestWetPoor
7477820,Capsella bursa-pastoris,ForestWetPoor
7480516,Capsella bursa-pastoris,ForestWetPoor
7480517,Capsella bursa-pastoris,ForestWetPoor
7480518,Capsella bursa-pastoris,ForestWetPoor
7480519,Capsella bursa-pastoris,ForestWetPoor
7480520,Capsella bursa-pastoris,ForestWetPoor
7483215,Capsella bursa-pastoris,ForestWetPoor
7483216,Capsella bursa-pastoris,ForestWetPoor
7483217,Capsella bursa-pastoris,ForestWetPoor
7483218,Capsella bursa-pastoris,ForestWetPoor
7483219,Capsella bursa-pastoris,ForestWetPoor
7483220,Capsella bursa-pastoris,ForestWetPoor
7485914,Capsella bursa-pastoris,ForestWetPoor
7485915,Capsella bursa-pastoris,ForestWetPoor
7485916,Capsella bursa-pastoris,ForestWetPoor
7485917,Capsella bursa-pastoris,ForestWetPoor
7485918,Capsella bursa-pastoris,ForestWetPoor
7485919,Capsella bursa-pastoris,ForestWetPoor
7485920,Capsella bursa-pastoris,ForestWetPoor
7488614,Capsella bursa-pastoris,ForestWetPoor
7488615,Capsella bursa-pastoris,ForestWetPoor
7488616,Capsella bursa-pastoris,ForestWetPoor
7488617,Capsella bursa-pastoris,ForestWetPoor
7488618,Capsella bursa-pastoris,ForestWetPoor
7488619,Capsella bursa-pastoris,ForestWetPoor
7488620,Capsella bursa-pastoris,ForestWetPoor
7491313,Capsella bursa-pastoris,ForestWetPoor
7491314,Capsella bursa-pastoris,ForestWetPoor
7491315,Capsella bursa-pastoris,ForestWetPoor
7491316,Capsella bursa-pastoris,ForestWetPoor
7491317,Capsella bursa-pastoris,ForestWetPoor
7491318,Capsella bursa-pastoris,ForestWetPoor
7491319,Capsella bursa-pastoris,ForestWetPoor
7491320,Capsella bursa-pastoris,ForestWetPoor
7494013,Capsella bursa-pastoris,ForestWetPoor
7494014,Capsella bursa-pastoris,ForestWetPoor
7494015,Capsella bursa-pastoris,ForestWetPoor
7494016,Capsella bursa-pastoris,ForestWetPoor
7494017,Capsella bursa-pastoris,ForestWetPoor
7494018,Capsella bursa-pastoris,ForestWetPoor
7494019,Capsella bursa-pastoris,ForestWetPoor
