cell,species,Landuse
7396858,Lysimachia nummularia,ForestDryRich
7396859,Lysimachia nummularia,ForestDryRich
7396860,Lysimachia nummularia,ForestDryRich
7399561,Lysimachia nummularia,ForestDryRich
7399562,Lysimachia nummularia,ForestDryRich
7399563,Lysimachia nummularia,ForestDryRich
7399564,Lysimachia nummularia,ForestDryRich
7399565,Lysimachia nummularia,ForestDryRich
7399566,Lysimachia nummularia,ForestDryRich
7399567,Lysimachia nummularia,ForestDryRich
7399568,Lysimachia nummularia,ForestDryRich
7399569,Lysimachia nummularia,ForestDryRich
7399570,Lysimachia nummularia,ForestDryRich
7399571,Lysimachia nummularia,ForestDryRich
7399572,Lysimachia nummularia,ForestDryRich
7399573,Lysimachia nummularia,ForestDryRich
7399574,Lysimachia nummularia,ForestDryRich
7399575,Lysimachia nummularia,ForestDryRich
7399576,Lysimachia nummularia,ForestDryRich
7399577,Lysimachia nummularia,ForestDryRich
7399578,Lysimachia nummularia,ForestDryRich
7402261,Lysimachia nummularia,ForestDryRich
7402262,Lysimachia nummularia,ForestDryRich
7402263,Lysimachia nummularia,ForestDryRich
7402264,Lysimachia nummularia,ForestDryRich
7402265,Lysimachia nummularia,ForestDryRich
7402266,Lysimachia nummularia,ForestDryRich
7402267,Lysimachia nummularia,ForestDryRich
7402268,Lysimachia nummularia,ForestDryRich
7402269,Lysimachia nummularia,ForestDryRich
7402270,Lysimachia nummularia,ForestDryRich
7402271,Lysimachia nummularia,ForestDryRich
7402272,Lysimachia nummularia,ForestDryRich
7402273,Lysimachia nummularia,ForestDryRich
7402274,Lysimachia nummularia,ForestDryRich
7402275,Lysimachia nummularia,ForestDryRich
7402276,Lysimachia nummularia,ForestDryRich
7402277,Lysimachia nummularia,ForestDryRich
7402278,Lysimachia nummularia,ForestDryRich
7402279,Lysimachia nummularia,ForestDryRich
7402280,Lysimachia nummularia,ForestDryRich
7404961,Lysimachia nummularia,ForestDryRich
7404962,Lysimachia nummularia,ForestDryRich
7404963,Lysimachia nummularia,ForestDryRich
7404964,Lysimachia nummularia,ForestDryRich
7404965,Lysimachia nummularia,ForestDryRich
7404966,Lysimachia nummularia,ForestDryRich
7404967,Lysimachia nummularia,ForestDryRich
7404968,Lysimachia nummularia,ForestDryRich
7404969,Lysimachia nummularia,ForestDryRich
7404970,Lysimachia nummularia,ForestDryRich
7404971,Lysimachia nummularia,ForestDryRich
7404972,Lysimachia nummularia,ForestDryRich
7404973,Lysimachia nummularia,ForestDryRich
7404974,Lysimachia nummularia,ForestDryRich
7404975,Lysimachia nummularia,ForestDryRich
7404976,Lysimachia nummularia,ForestDryRich
7404977,Lysimachia nummularia,ForestDryRich
7404978,Lysimachia nummularia,ForestDryRich
7404979,Lysimachia nummularia,ForestDryRich
7404980,Lysimachia nummularia,ForestDryRich
7407661,Lysimachia nummularia,ForestDryRich
7407662,Lysimachia nummularia,ForestDryRich
7407663,Lysimachia nummularia,ForestDryRich
7407664,Lysimachia nummularia,ForestDryRich
7407665,Lysimachia nummularia,ForestDryRich
7407666,Lysimachia nummularia,ForestDryRich
7407667,Lysimachia nummularia,ForestDryRich
7407668,Lysimachia nummularia,ForestDryRich
7407669,Lysimachia nummularia,ForestDryRich
7407670,Lysimachia nummularia,ForestDryRich
7407671,Lysimachia nummularia,ForestDryRich
7407672,Lysimachia nummularia,ForestDryRich
7407673,Lysimachia nummularia,ForestDryRich
7407674,Lysimachia nummularia,ForestDryRich
7407675,Lysimachia nummularia,ForestDryRich
7407676,Lysimachia nummularia,ForestDryRich
7407677,Lysimachia nummularia,ForestDryRich
7407678,Lysimachia nummularia,ForestDryRich
7407679,Lysimachia nummularia,ForestDryRich
7407680,Lysimachia nummularia,ForestDryRich
7410361,Lysimachia nummularia,ForestDryRich
7410362,Lysimachia nummularia,ForestDryRich
7410363,Lysimachia nummularia,ForestDryRich
7410364,Lysimachia nummularia,ForestDryRich
7410365,Lysimachia nummularia,ForestDryRich
7410366,Lysimachia nummularia,ForestDryRich
7410367,Lysimachia nummularia,ForestDryRich
7410368,Lysimachia nummularia,ForestDryRich
7410369,Lysimachia nummularia,ForestDryRich
7410370,Lysimachia nummularia,ForestDryRich
7410371,Lysimachia nummularia,ForestDryRich
7410372,Lysimachia nummularia,ForestDryRich
7410373,Lysimachia nummularia,ForestDryRich
7410374,Lysimachia nummularia,ForestDryRich
7410375,Lysimachia nummularia,ForestDryRich
7410376,Lysimachia nummularia,ForestDryRich
7410377,Lysimachia nummularia,ForestDryRich
7410378,Lysimachia nummularia,ForestDryRich
7410379,Lysimachia nummularia,ForestDryRich
7410380,Lysimachia nummularia,ForestDryRich
7413061,Lysimachia nummularia,ForestDryRich
7413062,Lysimachia nummularia,ForestDryRich
7413063,Lysimachia nummularia,ForestDryRich
7413064,Lysimachia nummularia,ForestDryRich
7413065,Lysimachia nummularia,ForestDryRich
7413066,Lysimachia nummularia,ForestDryRich
7413067,Lysimachia nummularia,ForestDryRich
7413068,Lysimachia nummularia,ForestDryRich
7413069,Lysimachia nummularia,ForestDryRich
7413070,Lysimachia nummularia,ForestDryRich
7413071,Lysimachia nummularia,ForestDryRich
7413072,Lysimachia nummularia,ForestDryRich
7413073,Lysimachia nummularia,ForestDryRich
7413074,Lysimachia nummularia,ForestDryRich
7413075,Lysimachia nummularia,ForestDryRich
7413076,Lysimachia nummularia,ForestDryRich
7413077,Lysimachia nummularia,ForestDryRich
7413078,Lysimachia nummularia,ForestDryRich
7413079,Lysimachia nummularia,ForestDryRich
7413080,Lysimachia nummularia,ForestDryRich
7415761,Lysimachia nummularia,ForestDryRich
7415762,Lysimachia nummularia,ForestDryRich
7415763,Lysimachia nummularia,ForestDryRich
7415764,Lysimachia nummularia,ForestDryRich
7415765,Lysimachia nummularia,ForestDryRich
7415766,Lysimachia nummularia,ForestDryRich
7415767,Lysimachia nummularia,ForestDryRich
7415768,Lysimachia nummularia,ForestDryRich
7415769,Lysimachia nummularia,ForestDryRich
7415770,Lysimachia nummularia,ForestDryRich
7415771,Lysimachia nummularia,ForestDryRich
7415772,Lysimachia nummularia,ForestDryRich
7415773,Lysimachia nummularia,ForestDryRich
