cell,species,Landuse
7386161,Epilobium hirsutum,ForestDryRich
7386162,Epilobium hirsutum,ForestDryRich
7388861,Epilobium hirsutum,ForestDryRich
7388862,Epilobium hirsutum,ForestDryRich
7388863,Epilobium hirsutum,ForestDryRich
7388864,Epilobium hirsutum,ForestDryRich
7391561,Epilobium hirsutum,ForestDryRich
7391562,Epilobium hirsutum,ForestDryRich
7391563,Epilobium hirsutum,ForestDryRich
7391564,Epilobium hirsutum,ForestDryRich
7391565,Epilobium hirsutum,ForestDryRich
7391566,Epilobium hirsutum,ForestDryRich
7394261,Epilobium hirsutum,ForestDryRich
7394262,Epilobium hirsutum,ForestDryRich
7394263,Epilobium hirsutum,ForestDryRich
7394264,Epilobium hirsutum,ForestDryRich
7394265,Epilobium hirsutum,ForestDryRich
7394266,Epilobium hirsutum,ForestDryRich
7394267,Epilobium hirsutum,ForestDryRich
7396961,Epilobium hirsutum,ForestDryRich
7396962,Epilobium hirsutum,ForestDryRich
7396963,Epilobium hirsutum,ForestDryRich
7396964,Epilobium hirsutum,ForestDryRich
7396965,Epilobium hirsutum,ForestDryRich
7396966,Epilobium hirsutum,ForestDryRich
7396967,Epilobium hirsutum,ForestDryRich
7396968,Epilobium hirsutum,ForestDryRich
7396969,Epilobium hirsutum,ForestDryRich
7399641,Epilobium hirsutum,ForestDryRich
7399642,Epilobium hirsutum,ForestDryRich
7399643,Epilobium hirsutum,ForestDryRich
7399644,Epilobium hirsutum,ForestDryRich
7399645,Epilobium hirsutum,ForestDryRich
7399646,Epilobium hirsutum,ForestDryRich
7399647,Epilobium hirsutum,ForestDryRich
7399648,Epilobium hirsutum,ForestDryRich
7399649,Epilobium hirsutum,ForestDryRich
7399650,Epilobium hirsutum,ForestDryRich
7399651,Epilobium hirsutum,ForestDryRich
7399652,Epilobium hirsutum,ForestDryRich
7399653,Epilobium hirsutum,ForestDryRich
7399654,Epilobium hirsutum,ForestDryRich
7399655,Epilobium hirsutum,ForestDryRich
7399656,Epilobium hirsutum,ForestDryRich
7399657,Epilobium hirsutum,ForestDryRich
7399658,Epilobium hirsutum,ForestDryRich
7399659,Epilobium hirsutum,ForestDryRich
7399660,Epilobium hirsutum,ForestDryRich
7399661,Epilobium hirsutum,ForestDryRich
7399662,Epilobium hirsutum,ForestDryRich
7399663,Epilobium hirsutum,ForestDryRich
7399664,Epilobium hirsutum,ForestDryRich
7399665,Epilobium hirsutum,ForestDryRich
7399666,Epilobium hirsutum,ForestDryRich
7399667,Epilobium hirsutum,ForestDryRich
7399668,Epilobium hirsutum,ForestDryRich
7399669,Epilobium hirsutum,ForestDryRich
7399670,Epilobium hirsutum,ForestDryRich
7399671,Epilobium hirsutum,ForestDryRich
7402341,Epilobium hirsutum,ForestDryRich
7402342,Epilobium hirsutum,ForestDryRich
7402343,Epilobium hirsutum,ForestDryRich
7402344,Epilobium hirsutum,ForestDryRich
7402345,Epilobium hirsutum,ForestDryRich
7402346,Epilobium hirsutum,ForestDryRich
7402347,Epilobium hirsutum,ForestDryRich
7402348,Epilobium hirsutum,ForestDryRich
7402349,Epilobium hirsutum,ForestDryRich
7402350,Epilobium hirsutum,ForestDryRich
7402351,Epilobium hirsutum,ForestDryRich
7402352,Epilobium hirsutum,ForestDryRich
7402353,Epilobium hirsutum,ForestDryRich
7402354,Epilobium hirsutum,ForestDryRich
7402355,Epilobium hirsutum,ForestDryRich
7402356,Epilobium hirsutum,ForestDryRich
7402357,Epilobium hirsutum,ForestDryRich
7402358,Epilobium hirsutum,ForestDryRich
7402359,Epilobium hirsutum,ForestDryRich
7402360,Epilobium hirsutum,ForestDryRich
7402361,Epilobium hirsutum,ForestDryRich
7402362,Epilobium hirsutum,ForestDryRich
7402363,Epilobium hirsutum,ForestDryRich
