cell,species,Landuse
7602141,Epilobium montanum,ForestWetRich
7602142,Epilobium montanum,ForestWetRich
7602143,Epilobium montanum,ForestWetRich
7604841,Epilobium montanum,ForestWetRich
7604842,Epilobium montanum,ForestWetRich
7604843,Epilobium montanum,ForestWetRich
7604844,Epilobium montanum,ForestWetRich
7604845,Epilobium montanum,ForestWetRich
7607500,Epilobium montanum,ForestWetRich
7607541,Epilobium montanum,ForestWetRich
7607542,Epilobium montanum,ForestWetRich
7607543,Epilobium montanum,ForestWetRich
7607544,Epilobium montanum,ForestWetRich
7607545,Epilobium montanum,ForestWetRich
7607546,Epilobium montanum,ForestWetRich
7607547,Epilobium montanum,ForestWetRich
7610198,Epilobium montanum,ForestWetRich
7610199,Epilobium montanum,ForestWetRich
7610200,Epilobium montanum,ForestWetRich
7610241,Epilobium montanum,ForestWetRich
7610242,Epilobium montanum,ForestWetRich
7610243,Epilobium montanum,ForestWetRich
7610244,Epilobium montanum,ForestWetRich
7610245,Epilobium montanum,ForestWetRich
7610246,Epilobium montanum,ForestWetRich
7610247,Epilobium montanum,ForestWetRich
7610248,Epilobium montanum,ForestWetRich
7610249,Epilobium montanum,ForestWetRich
7612897,Epilobium montanum,ForestWetRich
7612898,Epilobium montanum,ForestWetRich
7612899,Epilobium montanum,ForestWetRich
7612900,Epilobium montanum,ForestWetRich
7612941,Epilobium montanum,ForestWetRich
7612942,Epilobium montanum,ForestWetRich
7612943,Epilobium montanum,ForestWetRich
7612944,Epilobium montanum,ForestWetRich
7612945,Epilobium montanum,ForestWetRich
7612946,Epilobium montanum,ForestWetRich
7612947,Epilobium montanum,ForestWetRich
7612948,Epilobium montanum,ForestWetRich
7612949,Epilobium montanum,ForestWetRich
7612950,Epilobium montanum,ForestWetRich
7615621,Epilobium montanum,ForestWetRich
7615622,Epilobium montanum,ForestWetRich
7615623,Epilobium montanum,ForestWetRich
7615624,Epilobium montanum,ForestWetRich
7615625,Epilobium montanum,ForestWetRich
7615626,Epilobium montanum,ForestWetRich
7615627,Epilobium montanum,ForestWetRich
7615628,Epilobium montanum,ForestWetRich
7615629,Epilobium montanum,ForestWetRich
7615630,Epilobium montanum,ForestWetRich
7615631,Epilobium montanum,ForestWetRich
7615632,Epilobium montanum,ForestWetRich
7615633,Epilobium montanum,ForestWetRich
7615634,Epilobium montanum,ForestWetRich
7615635,Epilobium montanum,ForestWetRich
7615636,Epilobium montanum,ForestWetRich
7615637,Epilobium montanum,ForestWetRich
7615638,Epilobium montanum,ForestWetRich
7615639,Epilobium montanum,ForestWetRich
7615640,Epilobium montanum,ForestWetRich
7615641,Epilobium montanum,ForestWetRich
7615642,Epilobium montanum,ForestWetRich
7615643,Epilobium montanum,ForestWetRich
7615644,Epilobium montanum,ForestWetRich
7615645,Epilobium montanum,ForestWetRich
7615646,Epilobium montanum,ForestWetRich
7615647,Epilobium montanum,ForestWetRich
7615648,Epilobium montanum,ForestWetRich
7615649,Epilobium montanum,ForestWetRich
7615650,Epilobium montanum,ForestWetRich
7615651,Epilobium montanum,ForestWetRich
7615652,Epilobium montanum,ForestWetRich
7618321,Epilobium montanum,ForestWetRich
7618322,Epilobium montanum,ForestWetRich
7618323,Epilobium montanum,ForestWetRich
7618324,Epilobium montanum,ForestWetRich
7618325,Epilobium montanum,ForestWetRich
7618326,Epilobium montanum,ForestWetRich
7618327,Epilobium montanum,ForestWetRich
7618328,Epilobium montanum,ForestWetRich
7618329,Epilobium montanum,ForestWetRich
7618330,Epilobium montanum,ForestWetRich
7618331,Epilobium montanum,ForestWetRich
7618332,Epilobium montanum,ForestWetRich
7618333,Epilobium montanum,ForestWetRich
7618334,Epilobium montanum,ForestWetRich
7618335,Epilobium montanum,ForestWetRich
7618336,Epilobium montanum,ForestWetRich
7618337,Epilobium montanum,ForestWetRich
7618338,Epilobium montanum,ForestWetRich
7618339,Epilobium montanum,ForestWetRich
7618340,Epilobium montanum,ForestWetRich
7618341,Epilobium montanum,ForestWetRich
7618342,Epilobium montanum,ForestWetRich
7618343,Epilobium montanum,ForestWetRich
7618344,Epilobium montanum,ForestWetRich
7618345,Epilobium montanum,ForestWetRich
7618346,Epilobium montanum,ForestWetRich
7618347,Epilobium montanum,ForestWetRich
7618348,Epilobium montanum,ForestWetRich
7618349,Epilobium montanum,ForestWetRich
7618350,Epilobium montanum,ForestWetRich
7618351,Epilobium montanum,ForestWetRich
7618352,Epilobium montanum,ForestWetRich
7618353,Epilobium montanum,ForestWetRich
7621021,Epilobium montanum,ForestWetRich
7621022,Epilobium montanum,ForestWetRich
7621023,Epilobium montanum,ForestWetRich
7621024,Epilobium montanum,ForestWetRich
7621025,Epilobium montanum,ForestWetRich
7621026,Epilobium montanum,ForestWetRich
7621027,Epilobium montanum,ForestWetRich
7621028,Epilobium montanum,ForestWetRich
7621029,Epilobium montanum,ForestWetRich
7621030,Epilobium montanum,ForestWetRich
7621031,Epilobium montanum,ForestWetRich
7621032,Epilobium montanum,ForestWetRich
7621033,Epilobium montanum,ForestWetRich
7621034,Epilobium montanum,ForestWetRich
7621035,Epilobium montanum,ForestWetRich
7621036,Epilobium montanum,ForestWetRich
7621037,Epilobium montanum,ForestWetRich
7621038,Epilobium montanum,ForestWetRich
7621039,Epilobium montanum,ForestWetRich
7621040,Epilobium montanum,ForestWetRich
7621041,Epilobium montanum,ForestWetRich
7621042,Epilobium montanum,ForestWetRich
7621043,Epilobium montanum,ForestWetRich
7621044,Epilobium montanum,ForestWetRich
7621045,Epilobium montanum,ForestWetRich
7621046,Epilobium montanum,ForestWetRich
7621047,Epilobium montanum,ForestWetRich
7621048,Epilobium montanum,ForestWetRich
7621049,Epilobium montanum,ForestWetRich
7621050,Epilobium montanum,ForestWetRich
7621051,Epilobium montanum,ForestWetRich
7621052,Epilobium montanum,ForestWetRich
7621053,Epilobium montanum,ForestWetRich
7621054,Epilobium montanum,ForestWetRich
7623721,Epilobium montanum,ForestWetRich
7623722,Epilobium montanum,ForestWetRich
7623723,Epilobium montanum,ForestWetRich
7623724,Epilobium montanum,ForestWetRich
7623725,Epilobium montanum,ForestWetRich
