cell,species,Landuse
7583261,Lamium purpureum,ForestWetRich
7583262,Lamium purpureum,ForestWetRich
7583263,Lamium purpureum,ForestWetRich
7583264,Lamium purpureum,ForestWetRich
7583265,Lamium purpureum,ForestWetRich
7583266,Lamium purpureum,ForestWetRich
7583267,Lamium purpureum,ForestWetRich
7583268,Lamium purpureum,ForestWetRich
7583269,Lamium purpureum,ForestWetRich
7583270,Lamium purpureum,ForestWetRich
7583271,Lamium purpureum,ForestWetRich
7583272,Lamium purpureum,ForestWetRich
7583273,Lamium purpureum,ForestWetRich
7583274,Lamium purpureum,ForestWetRich
7583275,Lamium purpureum,ForestWetRich
7583276,Lamium purpureum,ForestWetRich
7583277,Lamium purpureum,ForestWetRich
7585956,Lamium purpureum,ForestWetRich
7585957,Lamium purpureum,ForestWetRich
7585958,Lamium purpureum,ForestWetRich
7585959,Lamium purpureum,ForestWetRich
7585960,Lamium purpureum,ForestWetRich
7585961,Lamium purpureum,ForestWetRich
7585962,Lamium purpureum,ForestWetRich
7585963,Lamium purpureum,ForestWetRich
7585964,Lamium purpureum,ForestWetRich
7585965,Lamium purpureum,ForestWetRich
7585966,Lamium purpureum,ForestWetRich
7585967,Lamium purpureum,ForestWetRich
7585968,Lamium purpureum,ForestWetRich
7585969,Lamium purpureum,ForestWetRich
7585970,Lamium purpureum,ForestWetRich
7585971,Lamium purpureum,ForestWetRich
7585972,Lamium purpureum,ForestWetRich
7585973,Lamium purpureum,ForestWetRich
7585974,Lamium purpureum,ForestWetRich
7585975,Lamium purpureum,ForestWetRich
7585976,Lamium purpureum,ForestWetRich
7585977,Lamium purpureum,ForestWetRich
7585978,Lamium purpureum,ForestWetRich
7585979,Lamium purpureum,ForestWetRich
7585980,Lamium purpureum,ForestWetRich
7585981,Lamium purpureum,ForestWetRich
7588653,Lamium purpureum,ForestWetRich
7588654,Lamium purpureum,ForestWetRich
7588655,Lamium purpureum,ForestWetRich
7588656,Lamium purpureum,ForestWetRich
7588657,Lamium purpureum,ForestWetRich
7588658,Lamium purpureum,ForestWetRich
7588659,Lamium purpureum,ForestWetRich
7588660,Lamium purpureum,ForestWetRich
7588661,Lamium purpureum,ForestWetRich
7588662,Lamium purpureum,ForestWetRich
7588663,Lamium purpureum,ForestWetRich
7588664,Lamium purpureum,ForestWetRich
7588665,Lamium purpureum,ForestWetRich
7588666,Lamium purpureum,ForestWetRich
7588667,Lamium purpureum,ForestWetRich
7588668,Lamium purpureum,ForestWetRich
7588669,Lamium purpureum,ForestWetRich
7588670,Lamium purpureum,ForestWetRich
7588671,Lamium purpureum,ForestWetRich
7588672,Lamium purpureum,ForestWetRich
7588673,Lamium purpureum,ForestWetRich
7588674,Lamium purpureum,ForestWetRich
7588675,Lamium purpureum,ForestWetRich
7588676,Lamium purpureum,ForestWetRich
7588677,Lamium purpureum,ForestWetRich
7588678,Lamium purpureum,ForestWetRich
7588679,Lamium purpureum,ForestWetRich
7588680,Lamium purpureum,ForestWetRich
7588681,Lamium purpureum,ForestWetRich
7588682,Lamium purpureum,ForestWetRich
7588683,Lamium purpureum,ForestWetRich
7588684,Lamium purpureum,ForestWetRich
7588685,Lamium purpureum,ForestWetRich
7591351,Lamium purpureum,ForestWetRich
7591352,Lamium purpureum,ForestWetRich
7591353,Lamium purpureum,ForestWetRich
7591354,Lamium purpureum,ForestWetRich
7591355,Lamium purpureum,ForestWetRich
7591356,Lamium purpureum,ForestWetRich
7591357,Lamium purpureum,ForestWetRich
7591358,Lamium purpureum,ForestWetRich
7591359,Lamium purpureum,ForestWetRich
7591360,Lamium purpureum,ForestWetRich
7591361,Lamium purpureum,ForestWetRich
7591362,Lamium purpureum,ForestWetRich
7591363,Lamium purpureum,ForestWetRich
7591364,Lamium purpureum,ForestWetRich
7591365,Lamium purpureum,ForestWetRich
7591366,Lamium purpureum,ForestWetRich
7591367,Lamium purpureum,ForestWetRich
7591368,Lamium purpureum,ForestWetRich
7591369,Lamium purpureum,ForestWetRich
7591370,Lamium purpureum,ForestWetRich
7591371,Lamium purpureum,ForestWetRich
7591372,Lamium purpureum,ForestWetRich
7591373,Lamium purpureum,ForestWetRich
7591374,Lamium purpureum,ForestWetRich
7591375,Lamium purpureum,ForestWetRich
7591376,Lamium purpureum,ForestWetRich
7591377,Lamium purpureum,ForestWetRich
7591378,Lamium purpureum,ForestWetRich
7591379,Lamium purpureum,ForestWetRich
7591380,Lamium purpureum,ForestWetRich
7591381,Lamium purpureum,ForestWetRich
7591382,Lamium purpureum,ForestWetRich
7591383,Lamium purpureum,ForestWetRich
7591384,Lamium purpureum,ForestWetRich
7591385,Lamium purpureum,ForestWetRich
7591386,Lamium purpureum,ForestWetRich
7591387,Lamium purpureum,ForestWetRich
7594048,Lamium purpureum,ForestWetRich
7594049,Lamium purpureum,ForestWetRich
7594050,Lamium purpureum,ForestWetRich
7594051,Lamium purpureum,ForestWetRich
7594052,Lamium purpureum,ForestWetRich
7594053,Lamium purpureum,ForestWetRich
7594054,Lamium purpureum,ForestWetRich
7594055,Lamium purpureum,ForestWetRich
