cell,species,Landuse
7796333,Valeriana excelsa,ForestWetRich
7796334,Valeriana excelsa,ForestWetRich
7796335,Valeriana excelsa,ForestWetRich
7796336,Valeriana excelsa,ForestWetRich
7796337,Valeriana excelsa,ForestWetRich
7796338,Valeriana excelsa,ForestWetRich
7796339,Valeriana excelsa,ForestWetRich
7796340,Valeriana excelsa,ForestWetRich
7796341,Valeriana excelsa,ForestWetRich
7796342,Valeriana excelsa,ForestWetRich
7796343,Valeriana excelsa,ForestWetRich
7796344,Valeriana excelsa,ForestWetRich
7796345,Valeriana excelsa,ForestWetRich
7796346,Valeriana excelsa,ForestWetRich
7796347,Valeriana excelsa,ForestWetRich
7796348,Valeriana excelsa,ForestWetRich
7796349,Valeriana excelsa,ForestWetRich
7799028,Valeriana excelsa,ForestWetRich
7799029,Valeriana excelsa,ForestWetRich
7799030,Valeriana excelsa,ForestWetRich
7799031,Valeriana excelsa,ForestWetRich
7799032,Valeriana excelsa,ForestWetRich
7799033,Valeriana excelsa,ForestWetRich
7799034,Valeriana excelsa,ForestWetRich
7799035,Valeriana excelsa,ForestWetRich
7799036,Valeriana excelsa,ForestWetRich
7799037,Valeriana excelsa,ForestWetRich
7799038,Valeriana excelsa,ForestWetRich
7799039,Valeriana excelsa,ForestWetRich
7799040,Valeriana excelsa,ForestWetRich
7799041,Valeriana excelsa,ForestWetRich
7799042,Valeriana excelsa,ForestWetRich
7799043,Valeriana excelsa,ForestWetRich
7799044,Valeriana excelsa,ForestWetRich
7799045,Valeriana excelsa,ForestWetRich
7799046,Valeriana excelsa,ForestWetRich
7799047,Valeriana excelsa,ForestWetRich
7799048,Valeriana excelsa,ForestWetRich
7799049,Valeriana excelsa,ForestWetRich
7799050,Valeriana excelsa,ForestWetRich
7799051,Valeriana excelsa,ForestWetRich
7799052,Valeriana excelsa,ForestWetRich
7799053,Valeriana excelsa,ForestWetRich
7801725,Valeriana excelsa,ForestWetRich
7801726,Valeriana excelsa,ForestWetRich
7801727,Valeriana excelsa,ForestWetRich
7801728,Valeriana excelsa,ForestWetRich
7801729,Valeriana excelsa,ForestWetRich
7801730,Valeriana excelsa,ForestWetRich
7801731,Valeriana excelsa,ForestWetRich
7801732,Valeriana excelsa,ForestWetRich
7801733,Valeriana excelsa,ForestWetRich
7801734,Valeriana excelsa,ForestWetRich
7801735,Valeriana excelsa,ForestWetRich
7801736,Valeriana excelsa,ForestWetRich
7801737,Valeriana excelsa,ForestWetRich
7801738,Valeriana excelsa,ForestWetRich
7801739,Valeriana excelsa,ForestWetRich
7801740,Valeriana excelsa,ForestWetRich
7801741,Valeriana excelsa,ForestWetRich
7801742,Valeriana excelsa,ForestWetRich
7801743,Valeriana excelsa,ForestWetRich
7801744,Valeriana excelsa,ForestWetRich
7801745,Valeriana excelsa,ForestWetRich
7801746,Valeriana excelsa,ForestWetRich
7801747,Valeriana excelsa,ForestWetRich
7801748,Valeriana excelsa,ForestWetRich
7801749,Valeriana excelsa,ForestWetRich
7801750,Valeriana excelsa,ForestWetRich
7801751,Valeriana excelsa,ForestWetRich
7801752,Valeriana excelsa,ForestWetRich
7801753,Valeriana excelsa,ForestWetRich
7801754,Valeriana excelsa,ForestWetRich
7801755,Valeriana excelsa,ForestWetRich
7801756,Valeriana excelsa,ForestWetRich
7804422,Valeriana excelsa,ForestWetRich
7804423,Valeriana excelsa,ForestWetRich
7804424,Valeriana excelsa,ForestWetRich
