cell,species,Landuse
7391400,Scirpus sylvaticus,ForestWetRich
7394097,Scirpus sylvaticus,ForestWetRich
7394098,Scirpus sylvaticus,ForestWetRich
7394099,Scirpus sylvaticus,ForestWetRich
7394100,Scirpus sylvaticus,ForestWetRich
7396795,Scirpus sylvaticus,ForestWetRich
7396796,Scirpus sylvaticus,ForestWetRich
7396797,Scirpus sylvaticus,ForestWetRich
7396798,Scirpus sylvaticus,ForestWetRich
7396799,Scirpus sylvaticus,ForestWetRich
7396800,Scirpus sylvaticus,ForestWetRich
7396841,Scirpus sylvaticus,ForestWetRich
7396842,Scirpus sylvaticus,ForestWetRich
7399494,Scirpus sylvaticus,ForestWetRich
7399495,Scirpus sylvaticus,ForestWetRich
7399496,Scirpus sylvaticus,ForestWetRich
7399497,Scirpus sylvaticus,ForestWetRich
7399498,Scirpus sylvaticus,ForestWetRich
7399499,Scirpus sylvaticus,ForestWetRich
7399500,Scirpus sylvaticus,ForestWetRich
7402192,Scirpus sylvaticus,ForestWetRich
7402193,Scirpus sylvaticus,ForestWetRich
7402194,Scirpus sylvaticus,ForestWetRich
7402195,Scirpus sylvaticus,ForestWetRich
7402196,Scirpus sylvaticus,ForestWetRich
7402197,Scirpus sylvaticus,ForestWetRich
7402198,Scirpus sylvaticus,ForestWetRich
7402199,Scirpus sylvaticus,ForestWetRich
7402200,Scirpus sylvaticus,ForestWetRich
7404891,Scirpus sylvaticus,ForestWetRich
7404892,Scirpus sylvaticus,ForestWetRich
7404893,Scirpus sylvaticus,ForestWetRich
7404894,Scirpus sylvaticus,ForestWetRich
7404895,Scirpus sylvaticus,ForestWetRich
7404896,Scirpus sylvaticus,ForestWetRich
7404897,Scirpus sylvaticus,ForestWetRich
7404898,Scirpus sylvaticus,ForestWetRich
7404899,Scirpus sylvaticus,ForestWetRich
7404900,Scirpus sylvaticus,ForestWetRich
7407589,Scirpus sylvaticus,ForestWetRich
7407590,Scirpus sylvaticus,ForestWetRich
7407591,Scirpus sylvaticus,ForestWetRich
7407592,Scirpus sylvaticus,ForestWetRich
7407593,Scirpus sylvaticus,ForestWetRich
7407594,Scirpus sylvaticus,ForestWetRich
7407595,Scirpus sylvaticus,ForestWetRich
7407596,Scirpus sylvaticus,ForestWetRich
7407597,Scirpus sylvaticus,ForestWetRich
7407598,Scirpus sylvaticus,ForestWetRich
7407599,Scirpus sylvaticus,ForestWetRich
7407600,Scirpus sylvaticus,ForestWetRich
7410288,Scirpus sylvaticus,ForestWetRich
7410289,Scirpus sylvaticus,ForestWetRich
7410290,Scirpus sylvaticus,ForestWetRich
7410291,Scirpus sylvaticus,ForestWetRich
7410292,Scirpus sylvaticus,ForestWetRich
7410293,Scirpus sylvaticus,ForestWetRich
7410294,Scirpus sylvaticus,ForestWetRich
7410295,Scirpus sylvaticus,ForestWetRich
7410296,Scirpus sylvaticus,ForestWetRich
7410297,Scirpus sylvaticus,ForestWetRich
7410298,Scirpus sylvaticus,ForestWetRich
7410299,Scirpus sylvaticus,ForestWetRich
7410300,Scirpus sylvaticus,ForestWetRich
7412987,Scirpus sylvaticus,ForestWetRich
7412988,Scirpus sylvaticus,ForestWetRich
7412989,Scirpus sylvaticus,ForestWetRich
7412990,Scirpus sylvaticus,ForestWetRich
7412991,Scirpus sylvaticus,ForestWetRich
7412992,Scirpus sylvaticus,ForestWetRich
7412993,Scirpus sylvaticus,ForestWetRich
7412994,Scirpus sylvaticus,ForestWetRich
7412995,Scirpus sylvaticus,ForestWetRich
7412996,Scirpus sylvaticus,ForestWetRich
7412997,Scirpus sylvaticus,ForestWetRich
7412998,Scirpus sylvaticus,ForestWetRich
7412999,Scirpus sylvaticus,ForestWetRich
7413000,Scirpus sylvaticus,ForestWetRich
7415686,Scirpus sylvaticus,ForestWetRich
7415687,Scirpus sylvaticus,ForestWetRich
7415688,Scirpus sylvaticus,ForestWetRich
7415689,Scirpus sylvaticus,ForestWetRich
7415690,Scirpus sylvaticus,ForestWetRich
7415691,Scirpus sylvaticus,ForestWetRich
7415692,Scirpus sylvaticus,ForestWetRich
7415693,Scirpus sylvaticus,ForestWetRich
7415694,Scirpus sylvaticus,ForestWetRich
7415695,Scirpus sylvaticus,ForestWetRich
7415696,Scirpus sylvaticus,ForestWetRich
7415697,Scirpus sylvaticus,ForestWetRich
7415698,Scirpus sylvaticus,ForestWetRich
7415699,Scirpus sylvaticus,ForestWetRich
7415700,Scirpus sylvaticus,ForestWetRich
