cell,species,Landuse
7602141,Equisetum pratense,ForestWetRich
7602142,Equisetum pratense,ForestWetRich
7602143,Equisetum pratense,ForestWetRich
7604841,Equisetum pratense,ForestWetRich
7604842,Equisetum pratense,ForestWetRich
7604843,Equisetum pratense,ForestWetRich
7604844,Equisetum pratense,ForestWetRich
7604845,Equisetum pratense,ForestWetRich
7607500,Equisetum pratense,ForestWetRich
7607541,Equisetum pratense,ForestWetRich
7607542,Equisetum pratense,ForestWetRich
7607543,Equisetum pratense,ForestWetRich
7607544,Equisetum pratense,ForestWetRich
7607545,Equisetum pratense,ForestWetRich
7607546,Equisetum pratense,ForestWetRich
7607547,Equisetum pratense,ForestWetRich
7610198,Equisetum pratense,ForestWetRich
7610199,Equisetum pratense,ForestWetRich
7610200,Equisetum pratense,ForestWetRich
7610241,Equisetum pratense,ForestWetRich
7610242,Equisetum pratense,ForestWetRich
7610243,Equisetum pratense,ForestWetRich
7610244,Equisetum pratense,ForestWetRich
7610245,Equisetum pratense,ForestWetRich
7610246,Equisetum pratense,ForestWetRich
7610247,Equisetum pratense,ForestWetRich
7610248,Equisetum pratense,ForestWetRich
7610249,Equisetum pratense,ForestWetRich
7612897,Equisetum pratense,ForestWetRich
7612898,Equisetum pratense,ForestWetRich
7612899,Equisetum pratense,ForestWetRich
7612900,Equisetum pratense,ForestWetRich
7612941,Equisetum pratense,ForestWetRich
7612942,Equisetum pratense,ForestWetRich
7612943,Equisetum pratense,ForestWetRich
7612944,Equisetum pratense,ForestWetRich
7612945,Equisetum pratense,ForestWetRich
7612946,Equisetum pratense,ForestWetRich
7612947,Equisetum pratense,ForestWetRich
7612948,Equisetum pratense,ForestWetRich
7612949,Equisetum pratense,ForestWetRich
7612950,Equisetum pratense,ForestWetRich
7615621,Equisetum pratense,ForestWetRich
7615622,Equisetum pratense,ForestWetRich
7615623,Equisetum pratense,ForestWetRich
7615624,Equisetum pratense,ForestWetRich
7615625,Equisetum pratense,ForestWetRich
7615626,Equisetum pratense,ForestWetRich
7615627,Equisetum pratense,ForestWetRich
