cell,species,Landuse
8101540,Prunus laurocerasus,ForestWetRich
8104239,Prunus laurocerasus,ForestWetRich
8104240,Prunus laurocerasus,ForestWetRich
8106939,Prunus laurocerasus,ForestWetRich
8106940,Prunus laurocerasus,ForestWetRich
8109638,Prunus laurocerasus,ForestWetRich
8109639,Prunus laurocerasus,ForestWetRich
8109640,Prunus laurocerasus,ForestWetRich
8112338,Prunus laurocerasus,ForestWetRich
8112339,Prunus laurocerasus,ForestWetRich
8112340,Prunus laurocerasus,ForestWetRich
8115037,Prunus laurocerasus,ForestWetRich
8115038,Prunus laurocerasus,ForestWetRich
8115039,Prunus laurocerasus,ForestWetRich
8115040,Prunus laurocerasus,ForestWetRich
8117737,Prunus laurocerasus,ForestWetRich
8117738,Prunus laurocerasus,ForestWetRich
8117739,Prunus laurocerasus,ForestWetRich
8117740,Prunus laurocerasus,ForestWetRich
8120436,Prunus laurocerasus,ForestWetRich
8120437,Prunus laurocerasus,ForestWetRich
8120438,Prunus laurocerasus,ForestWetRich
8120439,Prunus laurocerasus,ForestWetRich
8120440,Prunus laurocerasus,ForestWetRich
8123136,Prunus laurocerasus,ForestWetRich
8123137,Prunus laurocerasus,ForestWetRich
8123138,Prunus laurocerasus,ForestWetRich
8123139,Prunus laurocerasus,ForestWetRich
8123140,Prunus laurocerasus,ForestWetRich
8125835,Prunus laurocerasus,ForestWetRich
8125836,Prunus laurocerasus,ForestWetRich
8125837,Prunus laurocerasus,ForestWetRich
8125838,Prunus laurocerasus,ForestWetRich
8125839,Prunus laurocerasus,ForestWetRich
8125840,Prunus laurocerasus,ForestWetRich
8128535,Prunus laurocerasus,ForestWetRich
8128536,Prunus laurocerasus,ForestWetRich
8128537,Prunus laurocerasus,ForestWetRich
8128538,Prunus laurocerasus,ForestWetRich
8128539,Prunus laurocerasus,ForestWetRich
8128540,Prunus laurocerasus,ForestWetRich
8131235,Prunus laurocerasus,ForestWetRich
8131236,Prunus laurocerasus,ForestWetRich
8131237,Prunus laurocerasus,ForestWetRich
8131238,Prunus laurocerasus,ForestWetRich
8131239,Prunus laurocerasus,ForestWetRich
8131240,Prunus laurocerasus,ForestWetRich
8133934,Prunus laurocerasus,ForestWetRich
8133935,Prunus laurocerasus,ForestWetRich
8133936,Prunus laurocerasus,ForestWetRich
8133937,Prunus laurocerasus,ForestWetRich
8133938,Prunus laurocerasus,ForestWetRich
8133939,Prunus laurocerasus,ForestWetRich
8133940,Prunus laurocerasus,ForestWetRich
8136634,Prunus laurocerasus,ForestWetRich
8136635,Prunus laurocerasus,ForestWetRich
8136636,Prunus laurocerasus,ForestWetRich
8136637,Prunus laurocerasus,ForestWetRich
8136638,Prunus laurocerasus,ForestWetRich
8136639,Prunus laurocerasus,ForestWetRich
8136640,Prunus laurocerasus,ForestWetRich
8139334,Prunus laurocerasus,ForestWetRich
8139335,Prunus laurocerasus,ForestWetRich
8139336,Prunus laurocerasus,ForestWetRich
8139337,Prunus laurocerasus,ForestWetRich
8139338,Prunus laurocerasus,ForestWetRich
8139339,Prunus laurocerasus,ForestWetRich
8139340,Prunus laurocerasus,ForestWetRich
8142034,Prunus laurocerasus,ForestWetRich
8142035,Prunus laurocerasus,ForestWetRich
8142036,Prunus laurocerasus,ForestWetRich
8142037,Prunus laurocerasus,ForestWetRich
8142038,Prunus laurocerasus,ForestWetRich
8142039,Prunus laurocerasus,ForestWetRich
8142040,Prunus laurocerasus,ForestWetRich
8144733,Prunus laurocerasus,ForestWetRich
8144734,Prunus laurocerasus,ForestWetRich
8144735,Prunus laurocerasus,ForestWetRich
8144736,Prunus laurocerasus,ForestWetRich
8144737,Prunus laurocerasus,ForestWetRich
8144738,Prunus laurocerasus,ForestWetRich
8144739,Prunus laurocerasus,ForestWetRich
8144740,Prunus laurocerasus,ForestWetRich
8147433,Prunus laurocerasus,ForestWetRich
8147434,Prunus laurocerasus,ForestWetRich
8147435,Prunus laurocerasus,ForestWetRich
8147436,Prunus laurocerasus,ForestWetRich
8147437,Prunus laurocerasus,ForestWetRich
8147438,Prunus laurocerasus,ForestWetRich
8147439,Prunus laurocerasus,ForestWetRich
8147440,Prunus laurocerasus,ForestWetRich
8150133,Prunus laurocerasus,ForestWetRich
8150134,Prunus laurocerasus,ForestWetRich
8150135,Prunus laurocerasus,ForestWetRich
8150136,Prunus laurocerasus,ForestWetRich
8150137,Prunus laurocerasus,ForestWetRich
8150138,Prunus laurocerasus,ForestWetRich
8150139,Prunus laurocerasus,ForestWetRich
8150140,Prunus laurocerasus,ForestWetRich
8152833,Prunus laurocerasus,ForestWetRich
8152834,Prunus laurocerasus,ForestWetRich
8152835,Prunus laurocerasus,ForestWetRich
8152836,Prunus laurocerasus,ForestWetRich
8152837,Prunus laurocerasus,ForestWetRich
8152838,Prunus laurocerasus,ForestWetRich
8152839,Prunus laurocerasus,ForestWetRich
8152840,Prunus laurocerasus,ForestWetRich
8155532,Prunus laurocerasus,ForestWetRich
8155533,Prunus laurocerasus,ForestWetRich
8155534,Prunus laurocerasus,ForestWetRich
8155535,Prunus laurocerasus,ForestWetRich
8155536,Prunus laurocerasus,ForestWetRich
8155537,Prunus laurocerasus,ForestWetRich
8155538,Prunus laurocerasus,ForestWetRich
8155539,Prunus laurocerasus,ForestWetRich
8155540,Prunus laurocerasus,ForestWetRich
8158232,Prunus laurocerasus,ForestWetRich
8158233,Prunus laurocerasus,ForestWetRich
8158234,Prunus laurocerasus,ForestWetRich
8158235,Prunus laurocerasus,ForestWetRich
8158236,Prunus laurocerasus,ForestWetRich
