cell,species,Landuse
7399561,Trollius europaeus,ForestWetRich
7399562,Trollius europaeus,ForestWetRich
7399563,Trollius europaeus,ForestWetRich
7399564,Trollius europaeus,ForestWetRich
7399565,Trollius europaeus,ForestWetRich
7399566,Trollius europaeus,ForestWetRich
7399567,Trollius europaeus,ForestWetRich
7399568,Trollius europaeus,ForestWetRich
7399569,Trollius europaeus,ForestWetRich
7399570,Trollius europaeus,ForestWetRich
7399571,Trollius europaeus,ForestWetRich
7399572,Trollius europaeus,ForestWetRich
7399573,Trollius europaeus,ForestWetRich
7399574,Trollius europaeus,ForestWetRich
7399575,Trollius europaeus,ForestWetRich
7399576,Trollius europaeus,ForestWetRich
7399577,Trollius europaeus,ForestWetRich
7399578,Trollius europaeus,ForestWetRich
7399579,Trollius europaeus,ForestWetRich
7399580,Trollius europaeus,ForestWetRich
7402261,Trollius europaeus,ForestWetRich
7402262,Trollius europaeus,ForestWetRich
7402263,Trollius europaeus,ForestWetRich
7402264,Trollius europaeus,ForestWetRich
7402265,Trollius europaeus,ForestWetRich
7402266,Trollius europaeus,ForestWetRich
7402267,Trollius europaeus,ForestWetRich
7402268,Trollius europaeus,ForestWetRich
7402269,Trollius europaeus,ForestWetRich
7402270,Trollius europaeus,ForestWetRich
7402271,Trollius europaeus,ForestWetRich
7402272,Trollius europaeus,ForestWetRich
7402273,Trollius europaeus,ForestWetRich
7402274,Trollius europaeus,ForestWetRich
7402275,Trollius europaeus,ForestWetRich
7402276,Trollius europaeus,ForestWetRich
7402277,Trollius europaeus,ForestWetRich
7402278,Trollius europaeus,ForestWetRich
7402279,Trollius europaeus,ForestWetRich
7402280,Trollius europaeus,ForestWetRich
7404961,Trollius europaeus,ForestWetRich
7404962,Trollius europaeus,ForestWetRich
7404963,Trollius europaeus,ForestWetRich
7404964,Trollius europaeus,ForestWetRich
7404965,Trollius europaeus,ForestWetRich
7404966,Trollius europaeus,ForestWetRich
7404967,Trollius europaeus,ForestWetRich
7404968,Trollius europaeus,ForestWetRich
7404969,Trollius europaeus,ForestWetRich
7404970,Trollius europaeus,ForestWetRich
