cell,species,Landuse
8101381,Typha angustifolia,ForestWetRich
8101382,Typha angustifolia,ForestWetRich
8101383,Typha angustifolia,ForestWetRich
8101384,Typha angustifolia,ForestWetRich
8101385,Typha angustifolia,ForestWetRich
8101386,Typha angustifolia,ForestWetRich
8101387,Typha angustifolia,ForestWetRich
8101388,Typha angustifolia,ForestWetRich
8101389,Typha angustifolia,ForestWetRich
8101390,Typha angustifolia,ForestWetRich
8104081,Typha angustifolia,ForestWetRich
8104082,Typha angustifolia,ForestWetRich
8104083,Typha angustifolia,ForestWetRich
8104084,Typha angustifolia,ForestWetRich
8104085,Typha angustifolia,ForestWetRich
8104086,Typha angustifolia,ForestWetRich
8104087,Typha angustifolia,ForestWetRich
8104088,Typha angustifolia,ForestWetRich
8104089,Typha angustifolia,ForestWetRich
8104090,Typha angustifolia,ForestWetRich
8104091,Typha angustifolia,ForestWetRich
8106781,Typha angustifolia,ForestWetRich
8106782,Typha angustifolia,ForestWetRich
8106783,Typha angustifolia,ForestWetRich
8106784,Typha angustifolia,ForestWetRich
8106785,Typha angustifolia,ForestWetRich
8106786,Typha angustifolia,ForestWetRich
8106787,Typha angustifolia,ForestWetRich
8106788,Typha angustifolia,ForestWetRich
8106789,Typha angustifolia,ForestWetRich
8106790,Typha angustifolia,ForestWetRich
8106791,Typha angustifolia,ForestWetRich
8106792,Typha angustifolia,ForestWetRich
8109481,Typha angustifolia,ForestWetRich
8109482,Typha angustifolia,ForestWetRich
8109483,Typha angustifolia,ForestWetRich
8109484,Typha angustifolia,ForestWetRich
8109485,Typha angustifolia,ForestWetRich
8109486,Typha angustifolia,ForestWetRich
8109487,Typha angustifolia,ForestWetRich
8109488,Typha angustifolia,ForestWetRich
8109489,Typha angustifolia,ForestWetRich
8109490,Typha angustifolia,ForestWetRich
8109491,Typha angustifolia,ForestWetRich
8109492,Typha angustifolia,ForestWetRich
8109493,Typha angustifolia,ForestWetRich
8112181,Typha angustifolia,ForestWetRich
8112182,Typha angustifolia,ForestWetRich
8112183,Typha angustifolia,ForestWetRich
8112184,Typha angustifolia,ForestWetRich
8112185,Typha angustifolia,ForestWetRich
8112186,Typha angustifolia,ForestWetRich
8112187,Typha angustifolia,ForestWetRich
8112188,Typha angustifolia,ForestWetRich
8112189,Typha angustifolia,ForestWetRich
8112190,Typha angustifolia,ForestWetRich
8112191,Typha angustifolia,ForestWetRich
8112192,Typha angustifolia,ForestWetRich
8112193,Typha angustifolia,ForestWetRich
8114881,Typha angustifolia,ForestWetRich
8114882,Typha angustifolia,ForestWetRich
8114883,Typha angustifolia,ForestWetRich
8114884,Typha angustifolia,ForestWetRich
8114885,Typha angustifolia,ForestWetRich
8114886,Typha angustifolia,ForestWetRich
8114887,Typha angustifolia,ForestWetRich
8114888,Typha angustifolia,ForestWetRich
8114889,Typha angustifolia,ForestWetRich
8114890,Typha angustifolia,ForestWetRich
8114891,Typha angustifolia,ForestWetRich
8114892,Typha angustifolia,ForestWetRich
8114893,Typha angustifolia,ForestWetRich
8114894,Typha angustifolia,ForestWetRich
8117581,Typha angustifolia,ForestWetRich
8117582,Typha angustifolia,ForestWetRich
8117583,Typha angustifolia,ForestWetRich
8117584,Typha angustifolia,ForestWetRich
8117585,Typha angustifolia,ForestWetRich
8117586,Typha angustifolia,ForestWetRich
8117587,Typha angustifolia,ForestWetRich
8117588,Typha angustifolia,ForestWetRich
8117589,Typha angustifolia,ForestWetRich
8117590,Typha angustifolia,ForestWetRich
8117591,Typha angustifolia,ForestWetRich
8117592,Typha angustifolia,ForestWetRich
