cell,species,Landuse
7394159,Angelica sylvestris,OpenWetPoor
7394160,Angelica sylvestris,OpenWetPoor
7396855,Angelica sylvestris,OpenWetPoor
7396856,Angelica sylvestris,OpenWetPoor
7396857,Angelica sylvestris,OpenWetPoor
7396858,Angelica sylvestris,OpenWetPoor
7396859,Angelica sylvestris,OpenWetPoor
7396860,Angelica sylvestris,OpenWetPoor
7507521,Angelica sylvestris,OpenWetPoor
7507522,Angelica sylvestris,OpenWetPoor
7507523,Angelica sylvestris,OpenWetPoor
7507524,Angelica sylvestris,OpenWetPoor
7507525,Angelica sylvestris,OpenWetPoor
7507526,Angelica sylvestris,OpenWetPoor
7507527,Angelica sylvestris,OpenWetPoor
7507528,Angelica sylvestris,OpenWetPoor
7507529,Angelica sylvestris,OpenWetPoor
7507530,Angelica sylvestris,OpenWetPoor
7507531,Angelica sylvestris,OpenWetPoor
7507532,Angelica sylvestris,OpenWetPoor
7507533,Angelica sylvestris,OpenWetPoor
7507534,Angelica sylvestris,OpenWetPoor
7507535,Angelica sylvestris,OpenWetPoor
7507536,Angelica sylvestris,OpenWetPoor
7507537,Angelica sylvestris,OpenWetPoor
7507538,Angelica sylvestris,OpenWetPoor
7507539,Angelica sylvestris,OpenWetPoor
7507540,Angelica sylvestris,OpenWetPoor
7507541,Angelica sylvestris,OpenWetPoor
7507542,Angelica sylvestris,OpenWetPoor
7507543,Angelica sylvestris,OpenWetPoor
7507544,Angelica sylvestris,OpenWetPoor
7507545,Angelica sylvestris,OpenWetPoor
7507546,Angelica sylvestris,OpenWetPoor
7507547,Angelica sylvestris,OpenWetPoor
7507548,Angelica sylvestris,OpenWetPoor
7507549,Angelica sylvestris,OpenWetPoor
7507550,Angelica sylvestris,OpenWetPoor
7507551,Angelica sylvestris,OpenWetPoor
7507552,Angelica sylvestris,OpenWetPoor
7507553,Angelica sylvestris,OpenWetPoor
7507554,Angelica sylvestris,OpenWetPoor
7507555,Angelica sylvestris,OpenWetPoor
7507556,Angelica sylvestris,OpenWetPoor
7507557,Angelica sylvestris,OpenWetPoor
7507558,Angelica sylvestris,OpenWetPoor
7507559,Angelica sylvestris,OpenWetPoor
7507560,Angelica sylvestris,OpenWetPoor
7510221,Angelica sylvestris,OpenWetPoor
7510222,Angelica sylvestris,OpenWetPoor
7510223,Angelica sylvestris,OpenWetPoor
7510224,Angelica sylvestris,OpenWetPoor
7510225,Angelica sylvestris,OpenWetPoor
7510226,Angelica sylvestris,OpenWetPoor
7510227,Angelica sylvestris,OpenWetPoor
7510228,Angelica sylvestris,OpenWetPoor
7510229,Angelica sylvestris,OpenWetPoor
7510230,Angelica sylvestris,OpenWetPoor
7510231,Angelica sylvestris,OpenWetPoor
7510232,Angelica sylvestris,OpenWetPoor
7510233,Angelica sylvestris,OpenWetPoor
7510234,Angelica sylvestris,OpenWetPoor
7510235,Angelica sylvestris,OpenWetPoor
7510236,Angelica sylvestris,OpenWetPoor
7510237,Angelica sylvestris,OpenWetPoor
7510238,Angelica sylvestris,OpenWetPoor
7510239,Angelica sylvestris,OpenWetPoor
7510240,Angelica sylvestris,OpenWetPoor
7510241,Angelica sylvestris,OpenWetPoor
7510242,Angelica sylvestris,OpenWetPoor
7510243,Angelica sylvestris,OpenWetPoor
7510244,Angelica sylvestris,OpenWetPoor
7510245,Angelica sylvestris,OpenWetPoor
7510246,Angelica sylvestris,OpenWetPoor
7510247,Angelica sylvestris,OpenWetPoor
7510248,Angelica sylvestris,OpenWetPoor
7510249,Angelica sylvestris,OpenWetPoor
7510250,Angelica sylvestris,OpenWetPoor
7510251,Angelica sylvestris,OpenWetPoor
