cell,species,Landuse
7396858,Ajuga reptans,OpenWetPoor
7396859,Ajuga reptans,OpenWetPoor
7396860,Ajuga reptans,OpenWetPoor
7477820,Ajuga reptans,OpenWetPoor
7480520,Ajuga reptans,OpenWetPoor
7483219,Ajuga reptans,OpenWetPoor
7483220,Ajuga reptans,OpenWetPoor
7485919,Ajuga reptans,OpenWetPoor
7485920,Ajuga reptans,OpenWetPoor
7488619,Ajuga reptans,OpenWetPoor
7488620,Ajuga reptans,OpenWetPoor
7491318,Ajuga reptans,OpenWetPoor
7491319,Ajuga reptans,OpenWetPoor
7491320,Ajuga reptans,OpenWetPoor
7494018,Ajuga reptans,OpenWetPoor
7494019,Ajuga reptans,OpenWetPoor
7494020,Ajuga reptans,OpenWetPoor
7496718,Ajuga reptans,OpenWetPoor
7496719,Ajuga reptans,OpenWetPoor
7496720,Ajuga reptans,OpenWetPoor
7499418,Ajuga reptans,OpenWetPoor
7499419,Ajuga reptans,OpenWetPoor
7499420,Ajuga reptans,OpenWetPoor
7502117,Ajuga reptans,OpenWetPoor
7502118,Ajuga reptans,OpenWetPoor
7502119,Ajuga reptans,OpenWetPoor
7502120,Ajuga reptans,OpenWetPoor
7504817,Ajuga reptans,OpenWetPoor
7504818,Ajuga reptans,OpenWetPoor
7504819,Ajuga reptans,OpenWetPoor
7504820,Ajuga reptans,OpenWetPoor
7507517,Ajuga reptans,OpenWetPoor
7507518,Ajuga reptans,OpenWetPoor
7507519,Ajuga reptans,OpenWetPoor
7507520,Ajuga reptans,OpenWetPoor
7507521,Ajuga reptans,OpenWetPoor
7507522,Ajuga reptans,OpenWetPoor
7507523,Ajuga reptans,OpenWetPoor
7507524,Ajuga reptans,OpenWetPoor
7507525,Ajuga reptans,OpenWetPoor
7507526,Ajuga reptans,OpenWetPoor
7507527,Ajuga reptans,OpenWetPoor
7507528,Ajuga reptans,OpenWetPoor
7507529,Ajuga reptans,OpenWetPoor
7507530,Ajuga reptans,OpenWetPoor
7507531,Ajuga reptans,OpenWetPoor
7507532,Ajuga reptans,OpenWetPoor
7507533,Ajuga reptans,OpenWetPoor
7507534,Ajuga reptans,OpenWetPoor
7507535,Ajuga reptans,OpenWetPoor
7507536,Ajuga reptans,OpenWetPoor
7507537,Ajuga reptans,OpenWetPoor
7507538,Ajuga reptans,OpenWetPoor
7507539,Ajuga reptans,OpenWetPoor
7507540,Ajuga reptans,OpenWetPoor
7507541,Ajuga reptans,OpenWetPoor
7507542,Ajuga reptans,OpenWetPoor
7507543,Ajuga reptans,OpenWetPoor
7507544,Ajuga reptans,OpenWetPoor
