cell,species,Landuse
7507529,Mentha aquatica,OpenWetPoor
7507530,Mentha aquatica,OpenWetPoor
7507531,Mentha aquatica,OpenWetPoor
7507532,Mentha aquatica,OpenWetPoor
7507533,Mentha aquatica,OpenWetPoor
7507534,Mentha aquatica,OpenWetPoor
7507535,Mentha aquatica,OpenWetPoor
7507536,Mentha aquatica,OpenWetPoor
7507537,Mentha aquatica,OpenWetPoor
7507538,Mentha aquatica,OpenWetPoor
7507539,Mentha aquatica,OpenWetPoor
7507540,Mentha aquatica,OpenWetPoor
7507541,Mentha aquatica,OpenWetPoor
7507542,Mentha aquatica,OpenWetPoor
7507543,Mentha aquatica,OpenWetPoor
7507544,Mentha aquatica,OpenWetPoor
7507545,Mentha aquatica,OpenWetPoor
7507546,Mentha aquatica,OpenWetPoor
7507547,Mentha aquatica,OpenWetPoor
7507548,Mentha aquatica,OpenWetPoor
7507549,Mentha aquatica,OpenWetPoor
7507550,Mentha aquatica,OpenWetPoor
7507551,Mentha aquatica,OpenWetPoor
7507552,Mentha aquatica,OpenWetPoor
7507553,Mentha aquatica,OpenWetPoor
7507554,Mentha aquatica,OpenWetPoor
7507555,Mentha aquatica,OpenWetPoor
7507556,Mentha aquatica,OpenWetPoor
7507557,Mentha aquatica,OpenWetPoor
7507558,Mentha aquatica,OpenWetPoor
7507559,Mentha aquatica,OpenWetPoor
7507560,Mentha aquatica,OpenWetPoor
7510229,Mentha aquatica,OpenWetPoor
7510230,Mentha aquatica,OpenWetPoor
7510231,Mentha aquatica,OpenWetPoor
7510232,Mentha aquatica,OpenWetPoor
7510233,Mentha aquatica,OpenWetPoor
7510234,Mentha aquatica,OpenWetPoor
7510235,Mentha aquatica,OpenWetPoor
7510236,Mentha aquatica,OpenWetPoor
7510237,Mentha aquatica,OpenWetPoor
7510238,Mentha aquatica,OpenWetPoor
7510239,Mentha aquatica,OpenWetPoor
7510240,Mentha aquatica,OpenWetPoor
7510241,Mentha aquatica,OpenWetPoor
7510242,Mentha aquatica,OpenWetPoor
7510243,Mentha aquatica,OpenWetPoor
7510244,Mentha aquatica,OpenWetPoor
7510245,Mentha aquatica,OpenWetPoor
7510246,Mentha aquatica,OpenWetPoor
7510247,Mentha aquatica,OpenWetPoor
7510248,Mentha aquatica,OpenWetPoor
7510249,Mentha aquatica,OpenWetPoor
7510250,Mentha aquatica,OpenWetPoor
7510251,Mentha aquatica,OpenWetPoor
7510252,Mentha aquatica,OpenWetPoor
7510253,Mentha aquatica,OpenWetPoor
7510254,Mentha aquatica,OpenWetPoor
7510255,Mentha aquatica,OpenWetPoor
7510256,Mentha aquatica,OpenWetPoor
7510257,Mentha aquatica,OpenWetPoor
7510258,Mentha aquatica,OpenWetPoor
7510259,Mentha aquatica,OpenWetPoor
7510260,Mentha aquatica,OpenWetPoor
7512929,Mentha aquatica,OpenWetPoor
7512930,Mentha aquatica,OpenWetPoor
7512931,Mentha aquatica,OpenWetPoor
7512932,Mentha aquatica,OpenWetPoor
7512933,Mentha aquatica,OpenWetPoor
7512934,Mentha aquatica,OpenWetPoor
7512935,Mentha aquatica,OpenWetPoor
7512936,Mentha aquatica,OpenWetPoor
7512937,Mentha aquatica,OpenWetPoor
7512938,Mentha aquatica,OpenWetPoor
7512939,Mentha aquatica,OpenWetPoor
7512940,Mentha aquatica,OpenWetPoor
7512941,Mentha aquatica,OpenWetPoor
7512942,Mentha aquatica,OpenWetPoor
7512943,Mentha aquatica,OpenWetPoor
7512944,Mentha aquatica,OpenWetPoor
7512945,Mentha aquatica,OpenWetPoor
7512946,Mentha aquatica,OpenWetPoor
7512947,Mentha aquatica,OpenWetPoor
7512948,Mentha aquatica,OpenWetPoor
7512949,Mentha aquatica,OpenWetPoor
7512950,Mentha aquatica,OpenWetPoor
7512951,Mentha aquatica,OpenWetPoor
7512952,Mentha aquatica,OpenWetPoor
7512953,Mentha aquatica,OpenWetPoor
7512954,Mentha aquatica,OpenWetPoor
7512955,Mentha aquatica,OpenWetPoor
7512956,Mentha aquatica,OpenWetPoor
7512957,Mentha aquatica,OpenWetPoor
7512958,Mentha aquatica,OpenWetPoor
7512959,Mentha aquatica,OpenWetPoor
